Time (h),CSF total tracer content (mmol),PAR total tracer content (mmol),PVS art. total tracer content (mmol),PVS vein total tracer content (mmol),PVS cont. total tracer content (mmol)
14.933333333333334,0.1949625978619104,0.07045095247237837,0.012123631064920383,0.018901868267963192,-4.7717936665987214e-18
14.966666666666667,0.19428568146211622,0.07047443867170797,0.012053727278707911,0.018850597409037793,-4.783774090047346e-18
15.0,0.19361020341103147,0.07049749971619192,0.01198415088870234,0.018799432671513256,-4.795775821930154e-18
15.033333333333333,0.1929361615035727,0.07052013780893678,0.011914906796384087,0.01874837548333248,-4.8077983369779064e-18
15.066666666666666,0.19226355347680132,0.07054235513060678,0.011845999718865963,0.01869742727296543,-4.8198411115677415e-18
15.1,0.19159237702181936,0.07056415383993274,0.011777434190660853,0.018646589468127982,-4.831903623769543e-18
15.133333333333333,0.19092262979536426,0.07058553607414653,0.011709214565545193,0.018595863494476592,-4.843985353393546e-18
15.166666666666666,0.19025430943125116,0.07060650394948378,0.011641345018511296,0.018545250774281232,-4.8560857820391145e-18
15.2,0.18958741355159517,0.07062705956165968,0.011573829547802249,0.01849475272507767,-4.868204393144734e-18
15.233333333333333,0.18892193977772312,0.07064720498633192,0.011506671977020969,0.01844437075830858,-4.880340672039157e-18
15.266666666666667,0.18825788574088165,0.0706669422795775,0.011439875957310393,0.018394106277951627,-4.8924941059936776e-18
15.3,0.18759524909276487,0.07068627347834762,0.011373444969594233,0.018343960679138172,-4.904664184275484e-18
15.333333333333334,0.18693402751562876,0.0707052006009625,0.011307382326876492,0.018293935346771893,-4.916850398202095e-18
15.366666666666667,0.18627421873239114,0.07072372564755182,0.011241691176591163,0.018244031654143556,-4.929052241196747e-18
15.4,0.18561582051619321,0.07074185060050882,0.011176374502997693,0.01819425096154952,-4.941269208844713e-18
15.433333333333334,0.1849588306998787,0.07075957742499352,0.011111435129616695,0.018144594614915768,-4.953500798950528e-18
15.466666666666667,0.18430324718517677,0.07077690806932194,0.011046875721700588,0.0180950639444324,-4.965746511595968e-18
15.5,0.18364906795153885,0.0707938444654703,0.010982698788734955,0.018045660263199387,-4.978005849198776e-18
15.533333333333333,0.18299629106475251,0.07081038852950164,0.01091890668696512,0.01799638486588851,-4.9902783165720386e-18
15.566666666666666,0.1823449146852377,0.07082654216198982,0.010855501621943474,0.017947239027422405,-5.002563420984097e-18
15.6,0.1816949370761056,0.07084230724851034,0.010792485651094563,0.01789822400167834,-5.014860672218967e-18
15.633333333333333,0.18104635661079727,0.07085768566002923,0.010729860686292458,0.01784934102021161,-5.027169582637127e-18
15.666666666666666,0.180399171780621,0.0708726792533344,0.010667628496447834,0.017800591291009655,-5.0394896672366335e-18
15.7,0.1797533812018243,0.07088728987151208,0.010605790710100305,0.017751975997273288,-5.051820443714405e-18
15.733333333333333,0.17910898362242839,0.07090151934430855,0.010544348818013326,0.017703496296231587,-5.064161432527676e-18
15.766666666666667,0.17846597792873062,0.07091536948858361,0.010483304175768558,0.017655153317989124,-5.0765121569554044e-18
15.8,0.17782436315154426,0.0709288421087164,0.010422658006356333,0.0176069481644105,-5.088872143159674e-18
15.833333333333334,0.17718413847208328,0.07094193899701193,0.010362411402760074,0.017558881908044527,-5.1012409202468915e-18
15.866666666666667,0.1765453032275731,0.07095466193409783,0.010302565330531891,0.017510955591086123,-5.113618020328704e-18
15.9,0.17590785691650074,0.07096701268933482,0.010243120630357021,0.01746317022438339,-5.1260029785826055e-18
15.933333333333334,0.1752717992035565,0.07097899302122002,0.01018407802060601,0.017415526786486356,-5.138395333312042e-18
15.966666666666667,0.17463712992433178,0.07099060467774729,0.010125438099870501,0.017368026222742944,-5.1507946260060134e-18
16.0,0.17400384908960148,0.07100184939680605,0.01006720134948393,0.017320669444439957,-5.163200401398002e-18
16.033333333333335,0.17337195688932897,0.07101272890658146,0.010009368136022533,0.017273457327993656,-5.175612207524211e-18
16.066666666666666,0.17274145369639304,0.07102324492587217,0.009951938713788034,0.017226390714190895,-5.1880295957809534e-18
16.1,0.1721123400699135,0.07103339916453434,0.009894913227268582,0.017179470407476388,-5.200452120981171e-18
16.133333333333333,0.17148461675834212,0.07104319332377391,0.009838291713578268,0.017132697175295454,-5.2128793414099476e-18
16.166666666666668,0.17085828470216427,0.07105262909655907,0.00978207410487379,0.01708607174748793,-5.225310818878987e-18
16.2,0.17023334503636034,0.07106170816794455,0.009726260230747203,0.01703959481573162,-5.237746118779917e-18
16.233333333333334,0.16960979909248744,0.07107043221541058,0.009670849820594874,0.016993267033042908,-5.2501848101364e-18
16.266666666666666,0.1689876484004734,0.07107880290924896,0.009615842505961227,0.01694708901332941,-5.262626465654952e-18
16.3,0.16836689469012175,0.07108682191285208,0.009561237822857482,0.01690106133099462,-5.275070661774398e-18
16.333333333333332,0.16774753989225638,0.07109449088307221,0.009507035214054663,0.016855184520598674,-5.287516978713924e-18
16.366666666666667,0.16712958613963189,0.07110181147053074,0.009453234031350833,0.016809459076572348,-5.29996500051962e-18
16.4,0.16651303576747326,0.0711087853199602,0.009399833537812725,0.016763885452984368,-5.312414315109517e-18
16.433333333333334,0.16589789131375354,0.07111541407049812,0.009346832909990879,0.01671846406336237,-5.3248645143169985e-18
16.466666666666665,0.16528415551917353,0.07112169935601474,0.009294231240108959,0.016673195280567394,-5.337315193932578e-18
16.5,0.16467183132681718,0.07112764280540108,0.009242027538227574,0.016628079436721507,-5.3497659537439955e-18
16.533333333333335,0.16406092188160312,0.07113324604287774,0.009190220734381931,0.016583116823185886,-5.362216397574569e-18
16.566666666666666,0.16345143052929828,0.07113851068828625,0.009138809680694167,0.016538307690593463,-5.374666133319766e-18
16.6,0.16284336081547124,0.07114343835736867,0.009087793153460325,0.01649365224892926,-5.387114772981976e-18
16.633333333333333,0.16223671648393004,0.07114803066205475,0.009037169855212582,0.01644915066766384,-5.399561932703445e-18
16.666666666666668,0.16163150147509353,0.07115228921075026,0.008986938416756901,0.01640480307593343,-5.412007232797327e-18
16.7,0.16102771992395631,0.0711562156085739,0.008937097399185781,0.01636060956277014,-5.4244502977768615e-18
16.733333333333334,0.16042537615790545,0.07115981145765386,0.008887645295868109,0.016316570177378604,-5.43689075638263e-18
16.766666666666666,0.1598244746942071,0.0711630783573622,0.00883858053441486,0.016272684929457704,-5.449328241607873e-18
16.8,0.15922502023725787,0.07116601790459197,0.008789901478622346,0.016228953789570177,-5.461762390721882e-18
16.833333333333332,0.15862701767566387,0.07116863169397213,0.00874160643039222,0.016185376689551584,-5.474192845291429e-18
16.866666666666667,0.15803047207897677,0.07117092131813321,0.008693693631629832,0.01614195352296612,-5.486619251200241e-18
