Distance (m),2 h,4 h,6 h,8 h,10 h,12 h
0.14228456913827656,2.818996924056148e-19,1.5679082513479523e-11,9.69098672526093e-10,6.998795259606734e-09,5.8986765691905817e-08,1.9557796947831167e-07
0.14268537074148296,3.772395150933537e-19,1.2522546784919099e-11,7.581997531841359e-10,5.4912487872168584e-09,5.198325458461931e-08,1.8412338731487766e-07
0.14308617234468937,4.758505886596457e-19,9.257697124968473e-12,5.51006939169243e-10,4.09868495329483e-09,4.530730209187453e-08,1.7275240712374996e-07
0.14348697394789578,5.70099994387868e-19,6.137242891585073e-12,3.600336220588255e-10,2.869604286012689e-09,3.9134652830505125e-08,1.6173048555834534e-07
0.14388777555110221,6.523548135614018e-19,3.413893442726166e-12,1.9779319343028485e-10,1.852507313542418e-09,3.364105141734437e-08,1.5132307927207996e-07
0.14428857715430862,7.1498212746361175e-19,1.3403581363495783e-12,7.679904486105472e-11,1.0958945640561997e-09,2.9002242469226694e-08,1.41795644918372e-07
0.14468937875751503,7.503490173778806e-19,1.6934633041252162e-13,9.564567928534197e-12,6.482665657259988e-10,2.5393970602985314e-08,1.334136391506376e-07
0.14509018036072144,7.539981395909967e-19,9.42378896670041e-16,8.676013046393892e-15,5.140685543066992e-10,2.2846848112993253e-08,1.2626544097050503e-07
0.14549098196392785,7.424378829191161e-19,8.581588326038122e-16,5.729654355207335e-14,4.3702289643870033e-10,2.053912718719078e-08,1.1939713875178025e-07
0.14589178356713428,7.207856024701132e-19,7.887033548381463e-16,1.4523892220081508e-13,3.676161729558976e-10,1.8340791369250062e-08,1.1269506531018614e-07
0.1462925851703407,6.90845522445701e-19,7.314829256155805e-16,2.616174396196705e-13,3.0602699945619384e-10,1.628633545085227e-08,1.0624598905003115e-07
0.1466933867735471,6.544218670475876e-19,6.839680071786369e-16,3.9554638643570845e-13,2.524339915374772e-10,1.441025422367812e-08,1.0013667837562224e-07
0.1470941883767535,6.133188604774824e-19,6.436290617698427e-16,5.361400532759933e-13,2.0701576479764084e-10,1.2747042479408484e-08,9.445390169126688e-08
0.1474949899799599,5.693407269370949e-19,6.079365516317251e-16,6.725127307675891e-13,1.699509348345781e-10,1.133119500972423e-08,8.928442740127247e-08
0.14789579158316632,5.242916906281346e-19,5.743609390068115e-16,7.937787095375599e-13,1.414181172461821e-10,1.0197206606306223e-08,8.47150239099465e-08
0.14829659318637275,4.799759757523077e-19,5.403726861376268e-16,8.890522802129761e-13,1.2159592763034508e-10,9.379572060835297e-09,8.083245962159615e-08
0.14869739478957916,4.381978065113302e-19,5.034422552667029e-16,9.47447733420887e-13,1.106629815849629e-10,8.91278616499243e-09,7.772350294052943e-08
0.14909819639278557,4.00140699824962e-19,4.612326709104311e-16,9.599146283462505e-13,1.0872787313483241e-10,8.815622453818251e-09,7.543669601029261e-08
0.14949899799599198,3.5772326549082163e-19,4.1538780693993783e-16,9.49123415007833e-13,1.1435968869274599e-10,8.856114173633305e-09,7.342426169168365e-08
0.14989979959919839,3.0974846939815603e-19,3.679360810515799e-16,9.272440866332106e-13,1.2577826953927816e-10,8.940041268241609e-09,7.150377291952288e-08
0.15030060120240482,2.585793442008256e-19,3.2012811708889607e-16,8.971977057856824e-13,1.414591452489338e-10,9.058606717476985e-09,6.970445137547504e-08
0.15070140280561123,2.065789225527018e-19,2.7321453889543506e-16,8.61905335028554e-13,1.5987784539621443e-10,9.20301350117323e-09,6.805551874120515e-08
0.15110220440881764,1.5611023710764506e-19,2.2844597031473556e-16,8.242880369251246e-13,1.7950989955562477e-10,9.364464599164168e-09,6.658619669837789e-08
0.15150300601202404,1.0953632051951956e-19,1.870730351903398e-16,7.872668740386953e-13,1.9883083730166857e-10,9.534162991283611e-09,6.532570692865806e-08
0.15190380761523045,6.922020544218932e-20,1.503463573657897e-16,7.537629089325676e-13,2.163161882088495e-10,9.703311657365375e-09,6.430327111371043e-08
0.1523046092184369,3.7524924529516497e-20,1.195165606846255e-16,7.266972041700407e-13,2.3044148185167222e-10,9.86311357724328e-09,6.354811093519982e-08
0.1527054108216433,1.681351043536977e-20,9.583426899039354e-17,7.089908223144199e-13,2.396822478046384e-10,1.0004771730751123e-08,6.30894480747911e-08
0.1531062124248497,9.35210239806075e-21,8.049329006583228e-17,7.036759633942601e-13,2.4256142321235974e-10,1.0119773531005652e-08,6.295872567102244e-08
0.1535070140280561,7.793648693381195e-21,6.91032431972958e-17,7.223197468536265e-13,2.42384003550249e-10,1.0227390426946886e-08,6.336182635828136e-08
0.15390781563126252,6.389268964380531e-21,5.838041275999883e-17,7.666509738983422e-13,2.41925453637492e-10,1.0340802313082508e-08,6.432032000994297e-08
0.15430861723446893,5.141006847556476e-21,4.844690676098351e-17,8.302148510120886e-13,2.4119750032099797e-10,1.0456029486163883e-08,6.569464634264455e-08
0.15470941883767536,4.050905979406677e-21,3.942483320729134e-17,9.065565846785531e-13,2.4021187044767614e-10,1.0569092242942388e-08,6.734524507302348e-08
0.15511022044088177,3.1210099964290048e-21,3.1436300105965707e-17,9.89221381381406e-13,2.3898029086443583e-10,1.0676010880169371e-08,6.91325559177168e-08
0.15551102204408818,2.353362535121096e-21,2.4603415464048047e-17,1.0717544476043346e-12,2.3751448841818617e-10,1.0772805694596207e-08,7.091701859336193e-08
0.15591182364729458,1.7500072319806668e-21,1.9048287288580492e-17,1.1477009898310202e-12,2.3582618995583645e-10,1.0855496982974257e-08,7.255907281659612e-08
0.156312625250501,1.3129877235054353e-21,1.4893023586605137e-17,1.210606214545144e-12,2.339271223242959e-10,1.0920105042054895e-08,7.391915830405662e-08
0.15671342685370743,1.0443476461931073e-21,1.2259732365163977e-17,1.2540153282303904e-12,2.3182901237047358e-10,1.0962650168589485e-08,7.485771477238081e-08
0.15711422845691383,9.461306365414413e-22,1.1270521631299494e-17,1.2714735373704342e-12,2.2954358694127907e-10,1.0979152659329386e-08,7.52351819382058e-08
0.15751503006012024,1.0356389012737943e-21,1.1488426502368773e-17,1.2566175713357627e-12,2.246326264326144e-10,1.0867600558867501e-08,7.478050567667763e-08
0.15791583166332665,1.306648754390705e-21,1.218182932361139e-17,1.2108836049718238e-12,2.1455070854860042e-10,1.0525184314501569e-08,7.336628717324592e-08
0.15831663326653306,1.715662334264458e-21,1.3277206782885938e-17,1.1403422464846903e-12,2.0036066061222446e-10,9.995611417960792e-09,7.115019809243779e-08
0.15871743486973947,2.2190526563074082e-21,1.4704180012343248e-17,1.0510742219803516e-12,1.8314071356227066e-10,9.323210511997857e-09,6.829094179439556e-08
0.1591182364729459,2.7731927359319497e-21,1.6392370144134263e-17,9.491602575647916e-13,1.6396909833752176e-10,8.552310239365399e-09,6.494722163926134e-08
0.1595190380761523,3.3344555885503558e-21,1.8271398310409584e-17,8.406810793440143e-13,1.439240458767646e-10,7.727239242816219e-09,6.12777409871779e-08
0.15991983967935872,3.8592142295750185e-21,2.027088564332014e-17,7.317174134240036e-13,1.2408378711878205e-10,6.892326165102957e-09,5.744120319828736e-08
0.16032064128256512,4.3038416744182945e-21,2.2320453275016766e-17,6.283499859107492e-13,1.0552655300235818e-10,6.091899648978301e-09,5.359631163273204e-08
0.16072144288577153,4.624710938492534e-21,2.434972233765029e-17,5.36659522910242e-13,8.933057446627719e-11,5.370288337194945e-09,4.9901769650654276e-08
0.16112224448897797,4.778195037210101e-21,2.6288313963371664e-17,4.627267505284674e-13,7.65740824493224e-11,4.7718208725055385e-09,4.6516280612196154e-08
0.16152304609218437,4.769213701003386e-21,2.8283794773803246e-17,4.0433342592204704e-13,6.68915216305547e-11,4.283225981931615e-09,4.3338887978872794e-08
0.16192384769539078,4.703096543152524e-21,3.076305493983974e-17,3.4473343150061104e-13,5.73286782969925e-11,3.788801559081003e-09,3.9859099926104394e-08
0.1623246492985972,4.5969070457458614e-21,3.359396225761974e-17,2.847728425038918e-13,4.7933769910653096e-11,3.293428631155837e-09,3.6159585773272714e-08
0.1627254509018036,4.462618041943362e-21,3.6617865854080005e-17,2.2622433455260232e-13,3.891490774721836e-11,2.808385231610586e-09,3.2352968683823974e-08
0.16312625250501003,4.312202364904981e-21,3.967611485615747e-17,1.7086058326745156e-13,3.048020308236964e-11,2.3449493938996853e-09,2.85518718212041e-08
0.16352705410821644,4.157632847790704e-21,4.261005839078846e-17,1.204542642691602e-13,2.2837767191789992e-11,1.914399151477668e-09,2.486891834885983e-08
0.16392785571142285,4.010882323760485e-21,4.526104558490992e-17,7.677805317843705e-14,1.61957113511607e-11,1.5280125377989664e-09,2.1416731430237094e-08
0.16432865731462926,3.8839236259742895e-21,4.74704255654586e-17,4.1604625615995014e-14,1.0762146836163644e-11,1.1970675863180484e-09,1.8307934228782107e-08
0.16472945891783566,3.788729587592081e-21,4.9079547459371243e-17,1.6706657202546842e-14,6.7451849224807255e-12,9.328423304893812e-10,1.565514990794106e-08
0.16513026052104207,3.737273041773824e-21,4.992976039358457e-17,3.85682355880538e-15,4.3529368857938245e-12,7.466148037674316e-10,1.3571001631160155e-08
0.1655310621242485,3.776772749218101e-21,4.998201817173016e-17,2.4814314134732504e-15,3.493361616932145e-12,6.354197476117475e-10,1.205911441477169e-08
0.16593186372745491,4.057579687896387e-21,4.972333757461677e-17,2.5121329145209914e-15,2.8685979594769907e-12,5.388020299301305e-10,1.0675135088580823e-08
0.16633266533066132,4.544983487135196e-21,4.925621065593571e-17,2.565422296626137e-15,2.303873978552207e-12,4.4922852560170623e-10,9.36859663400475e-09
0.16673346693386773,5.1804682731341505e-21,4.8616255931292575e-17,2.6349018362521967e-15,1.8012718615151459e-12,3.675371801029396e-10,8.152458068039532e-09
0.16713426853707414,5.90551817209287e-21,4.783909191629292e-17,2.7141738098626804e-15,1.3628737957231616e-12,2.945659389102957e-10,7.0396784076812295e-09
0.16753507014028057,6.661617310211031e-21,4.696033712654227e-17,2.7968404939211036e-15,9.907619685335837e-13,2.311527475002356e-10,6.043216669925843e-09
0.16793587174348698,7.390249813688144e-21,4.60156100776463e-17,2.876504164890964e-15,6.870185673038173e-13,1.7813555134923316e-10,5.176031871769573e-09
0.1683366733466934,8.032899808723882e-21,4.504052928521054e-17,2.9467670992357785e-15,4.5372577939118755e-13,1.363522959337488e-10,4.451083030208408e-09
0.1687374749498998,8.53105142151787e-21,4.407071326484058e-17,3.0012315734190555e-15,2.9296579215304857e-13,1.0664092673024759e-10,3.881329162238409e-09
0.1691382765531062,8.826188778269728e-21,4.3141780532141953e-17,3.0334998639043054e-15,2.0682079294675328e-13,8.98393892151945e-11,3.479729284855641e-09
0.1695390781563126,8.864614817644453e-21,4.227997678499961e-17,3.0296024552882424e-15,1.932499169181905e-13,8.578657612138465e-11,3.248310585395587e-09
0.16993987975951905,8.669222085089234e-21,4.141279715050104e-17,2.9157158223056763e-15,2.0985764450760117e-13,8.473061851908344e-11,3.081234679388191e-09
0.17034068136272545,8.288390334814192e-21,4.051647530958902e-17,2.6963882839905526e-15,2.4172798036003335e-13,8.394531060020456e-11,2.94381993281015e-09
0.17074148296593186,7.763876585139426e-21,3.9590379864628146e-17,2.398924928717432e-15,2.847517607123663e-13,8.336132841638463e-11,2.829860328964963e-09
0.17114228456913827,7.137437854385033e-21,3.8633879417983117e-17,2.050630844860877e-15,3.3481982180147885e-13,8.290934801926032e-11,2.7331498511561398e-09
0.17154308617234468,6.450831160871112e-21,3.764634257201861e-17,1.6788111207954528e-15,3.878229998642497e-13,8.252004546046828e-11,2.647482482687193e-09
0.1719438877755511,5.745813522917714e-21,3.6627137929099226e-17,1.3107708448956982e-15,4.3965213113756096e-13,8.212409679164519e-11,2.5666522068616273e-09
0.17234468937875752,5.06414195884504e-21,3.557563409158979e-17,9.7381510553623e-16,4.861980518582842e-13,8.165217806442778e-11,2.4844530069829646e-09
0.17274549098196393,4.4475734869731396e-21,3.449119966185491e-17,6.952489910915861e-16,5.233515982633017e-13,8.103496533045265e-11,2.3946788663547106e-09
0.17314629258517034,3.9378651256221106e-21,3.3373203242259265e-17,5.0237758993633e-16,5.470036065894921e-13,8.020313464135653e-11,2.291123768280376e-09
0.17354709418837674,3.573686351260173e-21,3.221492082693136e-17,4.1999155408403636e-16,5.530566364975104e-13,7.905331148348392e-11,2.1675314705190794e-09
0.17394789579158318,3.2788200191759666e-21,3.082547495909729e-17,3.81155022212882e-16,5.397588471046609e-13,7.643687970854046e-11,2.0190152472943407e-09
0.1743486973947896,3.0035155488047372e-21,2.9183382392849345e-17,3.4553886846621236e-16,5.10515551584487e-13,7.210777433530944e-11,1.850036148142531e-09
0.174749498997996,2.746768783499199e-21,2.738275012956557e-17,3.13348745980282e-16,4.694174818754119e-13,6.645863253468842e-11,1.6673246169652465e-09
0.1751503006012024,2.507575566612089e-21,2.551768517062412e-17,2.8479030789134845e-16,4.2055536991585935e-13,5.98820914775751e-11,1.4776110976640926e-09
0.1755511022044088,2.2849317414961418e-21,2.368229451740314e-17,2.60069207335669e-16,3.680199476442527e-13,5.2770788334867196e-11,1.2876260341406766e-09
0.17595190380761522,2.0778331515040945e-21,2.1970685171280776e-17,2.393910974495013e-16,3.159019469990154e-13,4.551736027746239e-11,1.104099870296604e-09
0.17635270541082165,1.8852756399886693e-21,2.0476964133635088e-17,2.2296163136910166e-16,2.682920999185681e-13,3.851444447625795e-11,9.337630500334694e-10
0.17675350701402806,1.706255050302628e-21,1.9295238405844424e-17,2.109864622307299e-16,2.2928113834134094e-13,3.2154678102152533e-11,7.833460172529033e-10
0.17715430861723447,1.5397672257986932e-21,1.851961498928683e-17,2.0367124317064215e-16,2.0295979420575426e-13,2.6830698326043367e-11,6.595792158564991e-10
0.17755511022044088,1.3848072228692246e-21,1.8244210183681543e-17,2.0126413889022043e-16,1.9341827011542158e-13,2.2935045295671858e-11,5.691910507876156e-10
0.17795591182364728,1.2334198173047638e-21,1.8622630273050196e-17,6.076982756603096e-16,1.9873670146339442e-13,1.9854526800834567e-11,4.97995255606629e-10
0.17835671342685372,1.080932968899916e-21,1.968098859277709e-17,1.7601982123971838e-15,2.1397087030860024e-13,1.679735571535425e-11,4.289184158559405e-10
0.17875751503006013,9.308083381315882e-22,2.1327568629035452e-17,3.583708331229969e-15,2.383658594543594e-13,1.383164692931327e-11,3.6317023385416466e-10
0.17915831663326653,7.865075854766553e-22,2.3470653867998746e-17,6.003173014288013e-15,2.7116675170399523e-13,1.1025515332793338e-11,3.019604119199011e-10
0.17955911823647294,6.514923714120027e-22,2.6018527795840356e-17,8.943536643700605e-15,3.1161862986083014e-13,8.447075815876397e-12,2.464986523717544e-10
0.17995991983967935,5.292243564145161e-22,2.8879473898733687e-17,1.2329743601597032e-14,3.589665767281867e-13,6.1644432686443705e-12,1.9799465752832925e-10
0.18036072144288576,4.23165200961081e-22,3.196177566285212e-17,1.608673827010659e-14,4.124556751093877e-13,4.245732581179203e-12,1.5765812970823023e-10
0.1807615230460922,3.367765655285778e-22,3.5173716574369296e-17,2.0139465031358863e-14,4.713310078077596e-13,2.7590586435627385e-12,1.2669877123006026e-10
0.1811623246492986,2.735201105939042e-22,3.842358011945815e-17,2.4412868267482565e-14,5.348376576266167e-13,1.772536345877119e-12,1.0632628441242822e-10
0.181563126252505,2.3685749663393885e-22,4.161964978429229e-17,2.883189236060727e-14,6.022207073692859e-13,1.354280578204159e-12,9.775037157393618e-11
0.18196392785571142,2.1989116164406247e-22,4.521104951044831e-17,3.462985035950689e-14,7.047752398059459e-13,1.4315864654053917e-12,1.119767042225179e-10
0.18236472945891782,2.0468990288161566e-22,4.9979239962843636e-17,4.3740572682374954e-14,8.905912980944595e-13,1.7400483600728793e-12,1.6311843258265744e-10
0.18276553106212426,1.9089369395131136e-22,5.559592106173287e-17,5.533155596537462e-14,1.1397062309525054e-12,2.2211877591380642e-12,2.4288938930610393e-10
0.18316633266533067,1.7858184980147745e-22,6.17076571058627e-17,6.850855716056282e-14,1.4306417099304551e-12,2.822122176879096e-12,3.4252187320658537e-10
0.18356713426853707,1.6783368538043895e-22,6.796101239398089e-17,8.237733321999885e-14,1.7419194065787304e-12,3.48996912757422e-12,4.532481830978456e-10
0.18396793587174348,1.587285156365218e-22,7.400255122483495e-17,9.604364109574127e-14,2.052060992447738e-12,4.171846125501654e-12,5.663006177936242e-10
0.1843687374749499,1.5134565551805205e-22,7.94788378971723e-17,1.0861323773984873e-13,2.3395881390878845e-12,4.814870684939616e-12,6.729114761076607e-10
0.18476953907815633,1.4576441997335531e-22,8.403643670974064e-17,1.191918801043804e-13,2.583022518049592e-12,5.366160320166363e-12,7.643130568536997e-10
0.18517034068136273,1.4206412395075834e-22,8.732191196128682e-17,1.2688532514139336e-13,2.760885800883232e-12,5.772832545460029e-12,8.317376588454682e-10
0.18557114228456914,1.403240823985867e-22,8.89818279505586e-17,1.3079932980294708e-13,2.8516996591392313e-12,5.982004875098875e-12,8.664175808967121e-10
0.18597194388777555,1.4313741499217943e-22,8.81774259157823e-17,1.2961286225213657e-13,2.8262344116703943e-12,5.9300852598936075e-12,8.593889817863223e-10
0.18637274549098196,1.5848846902489007e-22,8.341839417932203e-17,1.2199564309922413e-13,2.659904770033034e-12,5.5808235256831e-12,8.09513648511902e-10
0.18677354709418836,1.8512000118714886e-22,7.545636542824558e-17,1.0925176550872742e-13,2.38162938499475e-12,4.99649626681442e-12,7.260704484050209e-10
0.1871743486973948,2.209530201516003e-22,6.522001927034028e-17,9.286765707497427e-14,2.0238658981332953e-12,4.245258576235737e-12,6.187920765827746e-10
0.1875751503006012,2.6390853459088117e-22,5.3638035313395724e-17,7.432974539229622e-14,1.6190719510265045e-12,3.3952655468953854e-12,4.974112281622821e-10
0.18797595190380761,3.1190755317763526e-22,4.1639093165199317e-17,5.512445805502135e-14,1.199705185252137e-12,2.5146722717415424e-12,3.716605982606407e-10
0.18837675350701402,3.6287108458450457e-22,3.015187243353918e-17,3.673822265747882e-14,7.982232423879743e-13,1.671633843722433e-12,2.51272881994954e-10
0.18877755511022043,4.1472013748413056e-22,2.0105052726203386e-17,2.06574667939977e-14,4.470837640117989e-13,9.343053557862827e-13,1.4598077448232575e-10
0.18917835671342687,4.6537572054915875e-22,1.2427313650979605e-17,8.368618058906531e-15,1.7874439170137777e-13,3.7084190088128415e-13,6.551697083985544e-11
0.18957915831663327,5.127588424522237e-22,8.04733481565705e-18,1.3581040465361991e-15,2.5662767034532722e-14,4.939857195574609e-14,1.961416618465844e-11
0.18997995991983968,5.5654206550828705e-22,7.415120843596277e-18,4.171519601284747e-16,5.087287028906618e-14,1.044283474362964e-12,2.0207971056785056e-11
0.1903807615230461,6.068162279704719e-22,7.708286416447012e-18,1.4836204521915338e-15,4.665629775024137e-13,1.000468470314671e-11,8.489349791266305e-11
0.1907815631262525,6.63226568147109e-22,8.244466649249765e-18,3.4341200241256296e-15,1.247596869758317e-12,2.6890882205081492e-11,2.0561920643690913e-10
0.19118236472945893,7.229524871503798e-22,8.956764247972856e-18,6.025293805629387e-15,2.3212991117092498e-12,5.019040958282327e-11,3.702098095690771e-10
0.19158316633266534,7.831733860924533e-22,9.77828191858445e-18,9.013784926400866e-15,3.614994268007447e-12,7.839080043902289e-11,5.664900202486844e-10
0.19198396793587175,8.410686660855102e-22,1.0642122367052858e-17,1.2156236516138653e-14,5.0560069033053655e-12,1.0997958837633594e-10,7.822845514152821e-10
0.19238476953907815,8.938177282417282e-22,1.1481388299346348e-17,1.5209291704541182e-14,6.571661582255395e-12,1.4344430699741657e-10,1.0054181160084113e-09
0.19278557114228456,9.385999736732843e-22,1.2229182421433182e-17,1.792959362130689e-14,8.089282869509923e-12,1.7727248990491887e-10,1.2237154269676139e-09
0.19318637274549097,9.72594803492356e-22,1.2818607439281634e-17,2.007378539613419e-14,9.536195329721342e-12,2.099516707014971e-10,1.4250011972324294e-09
0.1935871743486974,9.929816188111212e-22,1.3182766058859984e-17,2.139851015872159e-14,1.0839723527542123e-11,2.399693829898073e-10,1.5971001397424104e-09
0.1939879759519038,9.969604502461278e-22,1.3258774138681907e-17,2.1708242846292135e-14,1.193702995429275e-11,2.6601369205533743e-10,1.7296619702311878e-09
0.19438877755511022,9.831054045472033e-22,1.3075275700028613e-17,2.1703806883029142e-14,1.2956335692676569e-11,2.906784523976963e-10,1.847302431169006e-09
0.19478957915831663,9.521524159744361e-22,1.2665697112963569e-17,2.1682844826206926e-14,1.3958783884443376e-11,3.152170570539193e-10,1.9610664194485992e-09
0.19519038076152304,9.050220469546077e-22,1.2042671372489148e-17,2.1632400218475055e-14,1.4943795982177446e-11,3.396284518168238e-10,2.0703952567760695e-09
0.19559118236472947,8.426348599144943e-22,1.1218831473607662e-17,2.153951660248309e-14,1.5910793438463122e-11,3.6391158247922935e-10,2.1747302648575233e-09
0.19599198396793588,7.659114172808858e-22,1.0206810411321596e-17,2.139123752088061e-14,1.6859197705884527e-11,3.8806539483395e-10,2.2735127653990486e-09
0.1963927855711423,6.7577228148056e-22,9.019241180633283e-18,2.1174606516317178e-14,1.778843023702601e-11,4.1208883467380526e-10,2.366184080106753e-09
0.1967935871743487,5.731380149402981e-22,7.668756776545089e-18,2.0876667131442366e-14,1.8697912484471834e-11,4.359808477916128e-10,2.452185530686738e-09
0.1971943887775551,4.589291800868815e-22,6.1679901940593945e-18,2.0484462908905737e-14,1.958706590080627e-11,4.5974037998019005e-10,2.5309584388451043e-09
0.1975951903807615,3.340663393470914e-22,4.52957442817857e-18,1.9985037391356864e-14,2.0455311938613587e-11,4.833663770323548e-10,2.601944126287953e-09
0.19799599198396794,1.994700551476996e-22,2.7661424739048664e-18,1.9365434121445268e-14,2.130207205047812e-11,5.068577847409263e-10,2.6645839147213904e-09
0.19839679358717435,5.606088991550617e-23,8.903273262409028e-19,1.86126966418206e-14,2.2126767688984016e-11,5.302135488987189e-10,2.718319125851507e-09
0.19879759519038076,-9.524059392271679e-23,-1.0852380198110631e-18,1.7713868495132386e-14,2.2928820306715607e-11,5.534326152985521e-10,2.76259108138441e-09
0.19919839679358717,-2.535138339401879e-22,-3.1479205692486578e-18,1.6655993224030203e-14,2.370765135625716e-11,5.76513929733243e-10,2.7968411030262e-09
0.19959919839679358,-4.178382677101254e-22,-5.2850873270695066e-18,1.5426114371163615e-14,2.4462682290192953e-11,5.994564379956097e-10,2.8205105124829776e-09
0.2,-5.872933328057601e-22,-7.484105298271386e-18,1.4011275479182085e-14,2.5193334561107297e-11,6.222590858784714e-10,2.8330406314608453e-09
