Time (h),CSF_modelA_conc_mmol_l,CSF_LargePVSA_conc_mmol_l,CSF_modelA-strongVM_conc_mmol_l,CSF_LargePVS_conc_mmol_l,parenchyma_modelA_conc_mmol_l,parenchyma_LargePVSA_conc_mmol_l,parenchyma_modelA-strongVM_conc_mmol_l,parenchyma_LargePVS_conc_mmol_l,PVS_artery_modelA_conc_mmol_l,PVS_artery_LargePVSA_conc_mmol_l,PVS_artery_modelA-strongVM_conc_mmol_l,PVS_artery_LargePVS_conc_mmol_l,PVS_vein_modelA_conc_mmol_l,PVS_vein_LargePVSA_conc_mmol_l,PVS_vein_modelA-strongVM_conc_mmol_l,PVS_vein_LargePVS_conc_mmol_l
11.566666666666666,0.7997442562165271,0.7157249264196124,0.6769457718692633,0.6349183123728964,0.18903967189873047,0.13275114075631367,0.3120196467349,0.16368010246660913,1.7352646769144948,1.2456459419852892,0.7422323862539691,1.2111898209678118,0.7403456224212003,0.49819594526490585,0.6278760850498343,0.629033082860486
11.6,0.7979045736095797,0.7139602335260727,0.674776600237711,0.633347292770418,0.1894279657008801,0.1330011103176036,0.3126757137582124,0.16409431761102666,1.7332304959982594,1.2452996904444622,0.7391582430222007,1.2093406168316836,0.7398958817805388,0.4986722184334468,0.6263967678957129,0.6289320900296667
11.633333333333333,0.7960642664604058,0.7121981055423601,0.6726081694681902,0.6317782340492838,0.18981519030707353,0.1332501608351633,0.3133291981633457,0.16450802770161238,1.731154612143409,1.244948142390464,0.7360697650309739,1.2074826858990662,0.7394421241293795,0.4991346371059898,0.6249181650327472,0.628819926678647
11.666666666666666,0.7942233995763645,0.710438611525544,0.6704405829683783,0.6302112124837369,0.19020136677520305,0.13349833404371977,0.31398010791484793,0.16492124763601934,1.7290365158431777,1.2445907129397409,0.73296685764832,1.2056155715970371,0.7389845787577577,0.4995833969515831,0.6234404136633617,0.6286967889995942
11.7,0.7923820392089779,0.708681819669492,0.6682739450040011,0.6286463039624567,0.19058651529236237,0.1337456707031392,0.3146284495387603,0.1653339913076213,1.72687573539714,1.2442268294943355,0.7298494603100851,1.2037388346076927,0.73852346370612,0.500018693834538,0.621963645143227,0.6285628696891988
11.733333333333333,0.7905402529413981,0.7069277972695166,0.6661083605778126,0.6270835839276931,0.19097065517011963,0.13399221058312652,0.3152742281290314,0.16574627159661814,1.724671836456487,1.243855931833351,0.7267175457431236,1.2018520528032768,0.738058985920535,0.5004407236698436,0.620487985139135,0.6284183579394375
11.766666666666667,0.7886981095761797,0.7051766106879351,0.6639439353100877,0.6255231273149985,0.19135380484061454,0.1342379924492041,0.31591744735638966,0.1661581003628784,1.7224244215524698,1.2434774721927453,0.7235711191572994,1.1999548211658684,0.7375913414108597,0.5008496822798169,0.6190135537836692,0.6282634394293704
11.8,0.7868556790230115,0.7034283253206413,0.6617807753200742,0.6239650084941826,0.19173598185365637,0.13448305405003705,0.3165581094795911,0.16656948844042083,1.7201331296105073,1.2430909153343508,0.7204102174089319,1.1980467516924012,0.7371207154120979,0.5012457652523916,0.6175404658269914,0.6280982963183134
11.833333333333334,0.7850130321869911,0.7016830055649792,0.6596189871094037,0.6224093012110807,0.19211720287464673,0.1347274321061145,0.3171962153588778,0.16698044563353096,1.71779763545073,1.2426957386047517,0.7172349081381373,1.1961274732860279,0.736647282548592,0.5016291678010517,0.6160688307851908,0.6279231072403171
11.866666666666667,0.7831702408570733,0.6999407147885488,0.6574586774471983,0.6208560785303865,0.1924974836836412,0.1349711622997303,0.3178317644719732,0.1673909807145424,1.715417649277571,1.2422914319846998,0.7140452888824815,1.1941966316347021,0.7361712070013536,0.5020000846268075,0.6145987530854455,0.6277380473001771
11.9,0.7813273775957201,0.6982015152989715,0.6552999532571557,0.6193054127794695,0.1928768391750284,0.1352142792663277,0.3184647549321715,0.1678011014233715,1.7129929161591935,1.2418774981295475,0.7108414861694474,1.1922538890779004,0.7356926426783146,0.5023587097823595,0.613130332207869,0.6275432880710299
11.933333333333334,0.7794845156292383,0.6964654683149649,0.6531429215063611,0.6177573754933263,0.19325528335842632,0.1354568165872054,0.3190951835087111,0.16821081446856012,1.7105232154980827,1.2414534524015037,0.7076236545900385,1.1902989244622382,0.735211733387587,0.5027052365387071,0.6116636628239204,0.6273389975936838
11.966666666666667,0.7776417287388735,0.69473263393846,0.6509876890968554,0.6162120373605348,0.19363282936031515,0.1356988067835008,0.31972304564928644,0.16862012553009995,1.7080083604944922,1.2410188228939654,0.7043919758557746,1.1883314329866872,0.7347286130136459,0.5030398572543666,0.6101988349315965,0.627125340377759
12.0,0.775799091153858,0.6930030711275785,0.6488343627589124,0.6146694681704404,0.19400948942669297,0.13594028131151994,0.3203483355047273,0.16902903926383958,1.7054481976029745,1.2405731504484607,0.7011466578414429,1.1863511260383206,0.7342434056965172,0.5033627632474541,0.6087359339872231,0.6269024774046851
12.033333333333333,0.7739566774453626,0.6912768376708842,0.6466830489471025,0.6131297367614932,0.19438527492653365,0.1361812705593807,0.32097104595553183,0.1694375593075546,1.7028426059835136,1.240115988664752,0.6978879336157001,1.1843577310189712,0.7337562260139296,0.5036741446707861,0.6072750410341567,0.6266705661327169
12.066666666666666,0.7721145624221252,0.6895539901630827,0.6445338537388787,0.6115929109707265,0.1947601963562118,0.13642180384487954,0.32159116864062964,0.16984568828847516,1.7001914969478025,1.2396469039043125,0.6946160604617485,1.1823509911636798,0.7332671791663614,0.5039741903901997,0.6058162328280631,0.6264297605040758
12.1,0.7702728210279868,0.6878345839809539,0.6423868827355672,0.6100590575846884,0.1951342633448086,0.13666190941472936,0.322208693987646,0.17025342783247652,1.6974948134012686,1.2391654752875463,0.69133131889008,1.1803306653514205,0.7327763611650531,0.5042630878663166,0.6043595819594405,0.6261802109540778
12.133333333333333,0.7684315282410508,0.6861186732612572,0.6402422409661477,0.6085282422914726,0.19550748466023074,0.13690161444491825,0.3228236112454028,0.17066077857476922,1.694752529281606,1.2386712946851646,0.6880340116453284,1.1782965279086766,0.7322838590229684,0.5045410230398163,0.6029051569728913,0.6259220644226138
12.166666666666666,0.7665907589753508,0.6844063108792455,0.6381000327939914,0.6070005296342305,0.1958798682162136,0.13714094504239663,0.32343590851768184,0.171067740171998,1.6919646489939872,1.2381639667037831,0.6847244627092314,1.1762483684063436,0.7317897509486078,0.5048081802205183,0.6014530224837342,0.6256554643678182
12.2,0.7647505879839417,0.6826975484286683,0.6359603618262041,0.6054759829660237,0.1962514210801,0.1373799262478559,0.3240455727989131,0.17147431131578258,1.689131206843716,1.2376431086661515,0.6814030163014047,1.1741859914505264,0.7312941065427211,0.5050647419802942,0.6000032392917506,0.6253805507820335
12.233333333333333,0.7629110897648346,0.6809924362023174,0.6338233308259258,0.6039546644060009,0.1966221494815823,0.1376185820397491,0.3246525900113175,0.17188048974771383,1.6862522664663036,1.2371083505861415,0.6780700358800031,1.1721092164676414,0.7307969869979375,0.5053108890500563,0.5985558644924563,0.625097460210183
12.266666666666667,0.7610723384692336,0.6792910231744376,0.63168904162781,0.6024366347975028,0.19699205882195622,0.13785693533934495,0.3252569450432063,0.17228627227551838,1.6833279202551987,1.236559335138598,0.674725903143667,1.170017877484167,0.7302984453011169,0.5055468002208485,0.5971109515858833,0.6248063257704909
