Time (h),BA_modelA-strongVM_PVS_concentration_mmol_l,BA_modelA-strongVM_outer_concentration_mmol_l,BA_modelB2-100_PVS_concentration_mmol_l,BA_modelB2-100_outer_concentration_mmol_l,MCA-R_modelA-strongVM_PVS_concentration_mmol_l,MCA-R_modelA-strongVM_outer_concentration_mmol_l,MCA-R_modelB2-100_PVS_concentration_mmol_l,MCA-R_modelB2-100_outer_concentration_mmol_l,MCA-L_modelA-strongVM_PVS_concentration_mmol_l,MCA-L_modelA-strongVM_outer_concentration_mmol_l,MCA-L_modelB2-100_PVS_concentration_mmol_l,MCA-L_modelB2-100_outer_concentration_mmol_l,ACA-A2_modelA-strongVM_PVS_concentration_mmol_l,ACA-A2_modelA-strongVM_outer_concentration_mmol_l,ACA-A2_modelB2-100_PVS_concentration_mmol_l,ACA-A2_modelB2-100_outer_concentration_mmol_l,ACA-A3_modelA-strongVM_PVS_concentration_mmol_l,ACA-A3_modelA-strongVM_outer_concentration_mmol_l,ACA-A3_modelB2-100_PVS_concentration_mmol_l,ACA-A3_modelB2-100_outer_concentration_mmol_l
11.566666666666666,0.002740313325464815,0.03980929807383319,0.018765653906490855,0.020407368912594762,0.023521511937061933,0.3943960141109609,0.08149471528750259,0.0939009863043738,0.036086108960844465,0.19172191103752304,0.04887876524733159,0.04997616180961389,0.17744745427765501,0.366774742670038,0.279033754478755,0.3043082635231662,0.28759408240521517,0.5161602974451218,0.3449429610837483,0.34571299154292473
11.6,0.0027274492591667946,0.039623325802042725,0.018668855619384892,0.020302238390112765,0.023350712523183347,0.3908952940668641,0.08097365192699654,0.09327601986476261,0.03575396645545012,0.18983084323041438,0.04859519329092558,0.04968441447372217,0.1756320470575146,0.36317644698955587,0.2762151682475784,0.30129804761358964,0.2842473458387294,0.5087942881337916,0.34131188129892415,0.34207045166581546
11.633333333333333,0.0027146912999696815,0.039438894990213,0.018572631979520162,0.02019773275942272,0.023182006546552412,0.3874379661395463,0.08045811292683176,0.09265785776641164,0.035426409751867456,0.18796637858010773,0.04831524026397025,0.04939635960005766,0.17384261292887432,0.3596326831287064,0.2734384507241926,0.2983324598299426,0.28096060188902694,0.5015929928928439,0.3377400972465369,0.3384875078353045
11.666666666666666,0.0027020382518390404,0.03925598799622802,0.018476982362870945,0.020093851315328703,0.023015360223958625,0.38402339791679796,0.07994799672769036,0.09204637902179626,0.0351033494534078,0.1861279815450156,0.04803878306585774,0.04911187307049489,0.17207867885525338,0.3561423756249737,0.2707027723413943,0.2954106148031033,0.27773248347624024,0.49455212428328094,0.33422632460175716,0.33496286660027197
11.7,0.0026894889378947465,0.039074587466149203,0.018381906353741036,0.01999059357852801,0.022850740473172933,0.3806509676584291,0.07944320534268641,0.09144146653544179,0.034784698476020004,0.18431513077816267,0.0477657037894992,0.048830835979290395,0.17033978239437134,0.3527044741589383,0.26800732319478,0.29253164818226923,0.2745616577915679,0.48766750431151934,0.33076931187599207,0.331495267659111
11.733333333333333,0.0026770421999464744,0.03889467632715895,0.018287403719600748,0.01988795926836434,0.02268811489445842,0.37732006408111246,0.07894364421913404,0.09084300696135941,0.03447037197821021,0.1825273186991549,0.047495889562358284,0.04855313447430487,0.1686254714254526,0.3493179529184766,0.26535131254531996,0.2896947160971234,0.2714468254916199,0.48093506223220245,0.32736783943478226,0.3280834828646343
11.766666666666667,0.002664696898045355,0.038716237780746496,0.018193474387454174,0.019785948277237612,0.02252745175266595,0.3740300861485089,0.07844922210390062,0.09025089056405936,0.03416028729324149,0.18076405107960292,0.04722923238864854,0.048278659599342647,0.16693530388400465,0.34598180997861666,0.26273396833652407,0.28689899463613183,0.26838671990528196,0.47435083235402664,0.3240207185547219,0.3247263152686162
11.8,0.0026524519100511617,0.03853925529612732,0.018100118421673653,0.019684560646602456,0.022368719959894576,0.370780442866519,0.07795985091239041,0.08966501108318854,0.033854363863536546,0.17902484664157323,0.04696562899292742,0.04800730713784282,0.16526884750386425,0.34269506669673444,0.26015453672552175,0.28414367934023105,0.2653801062533406,0.4679109518516825,0.3207267905174007,0.3214225982039406
11.833333333333334,0.0026403061312144024,0.038363712603886345,0.018007336003239796,0.019583796544488427,0.02221188905869693,0.3675705530835133,0.07747544560119136,0.08908526560183005,0.0335525231772085,0.17730923666865808,0.04670498066530445,0.047738977458141596,0.16362567956631108,0.33945676712279654,0.25761228162742,0.2814279847112094,0.2624257808810774,0.4616116585867848,0.31748492573845866,0.3181711944024246
11.866666666666667,0.0026282584737727216,0.038189593689836966,0.017915127410326286,0.01948365624447615,0.02205692920581069,0.36439984529539454,0.07699592404440535,0.08851155441848525,0.03325468870664838,0.1756167646292649,0.04644719310846503,0.04747357536050891,0.16200538665605627,0.33626597742433356,0.25510648427234756,0.278751143734133,0.2595225705040034,0.4554492889404511,0.31429402292995406,0.3149709951464848
11.9,0.002616307866561005,0.03801688278908659,0.017823493000169926,0.01938414010606507,0.021903811156397793,0.3612677574553553,0.07652120691366984,0.08794378092275129,0.032960785849100005,0.17394698581173884,0.04619217628669594,0.04721100992614771,0.16040756442391216,0.3331217853258492,0.2526364427746306,0.27611240741320453,0.256669331466877,0.4494202756599767,0.3111530082943283,0.3118209194529158
11.933333333333334,0.0026044532546346433,0.037845564380300976,0.017732433192167853,0.019285248556369677,0.02175250624877387,0.35817373678819286,0.0760512175618686,0.08738185147469364,0.032670741869155535,0.17229946697094561,0.04593984427708393,0.046951194368329265,0.15883181735596366,0.33002329956235393,0.2502014717135844,0.273511044320482,0.25386494901611495,0.44352114572186374,0.30806083474835283,0.30871991328713255
11.966666666666667,0.0025926935989053733,0.0376756231801587,0.017641948452145003,0.019186982073082857,0.021602986389610872,0.3551172396090535,0.07558588191051983,0.08682567528790495,0.0323844858431074,0.1706737859859511,0.04569011512304352,0.0466940458858226,0.1572777585490577,0.32696964934673034,0.24780090172543948,0.2709463401569281,0.25110833658567905,0.4377485182132682,0.3050164811755177,0.3056669488063251
12.0,0.002581027875789182,0.03750704413798835,0.01755203927773671,0.019089341168646475,0.021455224039596547,0.3520977311464784,0.07512512834081969,0.08627516431623104,0.03210194860509431,0.16906953152844634,0.04544291069031581,0.04643948551876203,0.1557450094924393,0.32395998385062585,0.24543407910594986,0.2684175973252802,0.24839843509649803,0.43209910223375775,0.3020189517054216,0.30266102363004876
12.033333333333333,0.0025694550768657477,0.03733981243058069,0.017462706184832723,0.018992326375571127,0.02130919219953489,0.34911468536963136,0.07466888758831221,0.0857302331441381,0.031823062694981856,0.1674863027415796,0.0451981565255658,0.046187438007082644,0.15423319985536127,0.3209934716985791,0.24310036542326882,0.2659241345142805,0.24573421226945366,0.4265696948191056,0.299067275018782,0.29970116013686326
12.066666666666666,0.002557974208548927,0.03717391345716839,0.017373949695030463,0.018895938232848547,0.021164864396872596,0.346167584819587,0.0742170926411487,0.08519079888068641,0.03154776230791947,0.16592370892886307,0.044955781717692614,0.045937831651639865,0.15274196728050515,0.3180693004750855,0.2407991371406951,0.2634652862938202,0.2431146619519437,0.42115717888868065,0.2961605036767806,0.29678640478570245
12.1,0.002546584291767799,0.03700933283456659,0.017285770324047253,0.018800177273402302,0.021022214672636534,0.34325592044457004,0.07376967864189216,0.08465678105706925,0.03127598324551819,0.1643813692528373,0.04471571876195292,0.04569059817811578,0.15127095718304978,0.3151866762443147,0.23852978524892915,0.26104040272059037,0.2405388034580075,0.41585852121785205,0.2932977134735183,0.2939158274607366
12.133333333333333,0.0025352843616578253,0.036846056392466964,0.017198168571042574,0.01870504401252368,0.020881217568768276,0.34037919143902967,0.07332658279281772,0.08412810152766986,0.031007662868595125,0.16285891244318293,0.0444779034269861,0.04544567260380284,0.14981982255523174,0.3123448230821864,0.23629171490749482,0.25864884895385226,0.23800568092198532,0.41067077043668027,0.2904780028104278,0.2910885208385539
12.166666666666666,0.0025240734672616703,0.03668407016887945,0.017111144908803496,0.018610538937242137,0.02074184811584199,0.337536905086448,0.07288774426465376,0.08360468437458471,0.030742740051432817,0.16135597651397982,0.04424227462481677,0.04520299310734239,0.14838822377624686,0.30954298262052843,0.23408434509501086,0.256290004880966,0.2355143626656601,0.40559105505603343,0.28770049209156096,0.2883035997765608
12.2,0.002512950671239257,0.03652336040571475,0.01702469977474775,0.018516662496580967,0.02060408182115256,0.3347285766057746,0.07245310410870319,0.08308645581555338,0.030481155137503116,0.1598722084898242,0.0440087742838988,0.04496250090148457,0.1469758284273411,0.306780413603031,0.23190710826801306,0.2539632647523399,0.233063940578817,0.40061658152214197,0.2849643231387254,0.28556020072155763
12.233333333333333,0.0025019150495866707,0.03636391354450191,0.016938833562700917,0.018423415092651087,0.020467894657161062,0.33195372900138925,0.07202260517228118,0.08257334411523508,0.030222849896606955,0.1584072641405224,0.04377734722525431,0.04472414010892446,0.14558231111195039,0.3040563914527242,0.22975945002804865,0.25166803682548256,0.23065352951313656,0.3957446323004864,0.2822686586255095,0.28285748113751186
12.266666666666667,0.0024909656913635176,0.03620571622223533,0.016853546615405703,0.01833079707253742,0.020333263050285662,0.3292118929164964,0.07159619201740125,0.08206527949976498,0.029967767483383242,0.15696080772408816,0.04354794104174951,0.044487857641258954,0.14420735328074427,0.3013702078507058,0.22764082879678466,0.24940374301785878,0.22828226668932675,0.3909725639898008,0.27961268152928914,0.28019461895160724
12.3,0.002480101698428355,0.0360487552673455,0.016768839217722997,0.018238808720934335,0.020200163870025763,0.3265026064898554,0.07117381084263902,0.08156219407452188,0.029715852397141498,0.15553251173778107,0.04332050598054032,0.04425360308109838,0.14285064306144193,0.29872117032585,0.22555071549888392,0.2471698185682708,0.22594931111738573,0.3862978054668682,0.2769955946003652,0.27757081201770223
12.333333333333334,0.002469322185181871,0.03589301769578821,0.016684711590486227,0.01814745025348828,0.020068574418408303,0.32382541521575814,0.07075540940809952,0.08106402174503512,0.02946705044297446,0.15412205667692933,0.04309499482871067,0.04402132856735802,0.14151187509326393,0.2961086018552338,0.22348859325242154,0.24496571170650133,0.2236538430298699,0.38171785606268754,0.2744166198474293,0.2749852775963786
12.366666666666667,0.002458626278317457,0.035738490707247335,0.016601163884971782,0.018056721810807554,0.019938472419744994,0.32117987180716445,0.07034093696341316,0.08057069814095759,0.02922130869410836,0.15272913080129105,0.042871362802117056,0.04379098868374497,0.14019075036589082,0.2935318404750225,0.22145395706662696,0.24279088333096965,0.22139506332803977,0.37723028377049844,0.2718749980386064,0.2724372518508194
12.4,0.0024480131165788618,0.0355851616814465,0.016518196177950348,0.017966623453100922,0.019809836010690095,0.3185655360619099,0.06993034417868162,0.08008216054302782,0.028978575455449865,0.15135342990871276,0.04264956743744573,0.04356254035044768,0.13888697606280437,0.2909902389015567,0.21944631354674965,0.24064480669417068,0.2191721930407369,0.3728327234860652,0.26936998821736835,0.269925989357791
12.433333333333334,0.0024374818505246303,0.03543301817456482,0.016435808467285134,0.01787715515540848,0.019682643730588287,0.3159819747319051,0.06952358307829583,0.07959834781294463,0.028738800228290354,0.14999465711585466,0.04242956848747971,0.043335942719027604,0.13760026540888798,0.28848316416239056,0.21746518060585798,0.23852696709567164,0.21698447279584365,0.3685228752805325,0.26690086723265344,0.26745076263305706
12.466666666666667,0.002427031642299034,0.035282047915752575,0.01635400066804482,0.017788316803389742,0.01955687451210301,0.3134287613952441,0.06912060697754563,0.07911920032607618,0.028501933676129177,0.1486525226457571,0.042211327819566685,0.04311115707050507,0.13633033752216536,0.28600999723703663,0.2155100871833926,0.23643686158246466,0.21483116230416435,0.36429850270610487,0.2644669292825706,0.2650108616705866
12.5,0.002416661665409218,0.03513223880374273,0.016272772609100285,0.017700108189635553,0.01943250767211559,0.31090547633114624,0.06872137042194053,0.07864465990692258,0.028267927591578937,0.14732674362203083,0.04199480931727106,0.042888146716624345,0.13507691726956664,0.2835701327071715,0.21358057297030425,0.23437399865647363,0.21271153985556276,0.3601574311347158,0.2620674854711022,0.2626055934949627
12.533333333333333,0.0024063711045083243,0.03498357890355423,0.016192124030175857,0.017612529010472167,0.019309522902886053,0.30841170639765486,0.06832582912916113,0.07817466976725498,0.0280367348643173,0.1460170438694608,0.04177997878518827,0.04266687690427706,0.1338397351266026,0.28116297841607013,0.21167618814061617,0.232337897989033,0.21062490182718047,0.3560975461297953,0.25970186337725876,0.26023428172643115
12.566666666666666,0.0023961591551843286,0.03483605644328361,0.016112054579326986,0.017525578863226983,0.0191879002634668,0.3059470449120213,0.06793393993355919,0.07770917444684822,0.02780830945005053,0.14472315372081904,0.041566803856892355,0.04244731472305655,0.1326185270408432,0.27878795513702953,0.2097964930892581,0.23032809014215724,0.20857056220355888,0.3521167918511818,0.2573694066361717,0.2578962661580647
12.6,0.002386025023754358,0.03468965981098099,0.016032563810817888,0.01743925724392742,0.019067620171360662,0.30351109153370176,0.06754566073312698,0.07724811975672996,0.02758260634045567,0.14344480982968905,0.04135525390598421,0.04222942901591133,0.13141303429908993,0.2764444962505601,0.2079410581760274,0.22834411629643891,0.2065478521084806,0.3482131694931683,0.25506947453163964,0.2555909023445516
12.633333333333333,0.002375967927064293,0.034544377551607774,0.015953651183373534,0.017353563545405192,0.01894866339441498,0.30110345214990014,0.06716095043885405,0.07679145272486491,0.027359581534068866,0.14218175498911093,0.0411452999602015,0.042013190292860034,0.13022300339814055,0.2741320474301157,0.2061094634755387,0.22638552798540815,0.20455611934834053,0.3443847357556181,0.25280144159967827,0.25331756120214616
12.666666666666666,0.002365987092293427,0.034400198364072036,0.015875316058782334,0.01726849705578006,0.018831011042943963,0.29872373876359,0.06677976892639285,0.07633912154419625,0.027139192008088803,0.14093373795586164,0.04093691461854772,0.04179857064772654,0.12904818591904432,0.27185006633614694,0.20430129853303225,0.2244518868362071,0.20259472796685654,0.3406296013480392,0.2505646972426483,0.25107562861934785
12.7,0.0023560817567639934,0.034257111098339545,0.015797557700826213,0.017184056957298497,0.018714644562071597,0.29637156938394943,0.0664020769899536,0.07589107552296533,0.026921395691065143,0.1397005132801916,0.04073007197139426,0.041585543677849446,0.12788833840474895,0.26959802231826047,0.2025161621259096,0.22254276431642878,0.2006630578109228,0.33694592952645924,0.24835864535356333,0.24886450507790397
12.733333333333333,0.00234625116775538,0.03411510475261676,0.01572037527451675,0.017100242325503404,0.01859954572428775,0.29404656791914935,0.06602783629835031,0.07544726503723254,0.026706151436442595,0.1384818411408428,0.04052474752350485,0.041374084406716694,0.12674322224104667,0.2673753961252784,0.2007536620308827,0.2206577414869832,0.1987605041074082,0.3333319346629063,0.24618270395020492,0.2466836052837521
12.766666666666667,0.0023364945823228494,0.03397416847060364,0.015643767845616618,0.01701705212871297,0.018485696622210453,0.29174836407143195,0.06565700935312196,0.0750076414855233,0.026493418996932635,0.1372774871851818,0.04032091811992964,0.041164169209473384,0.1256126035407229,0.265181679622985,0.19901341479661186,0.21879640876085293,0.19688647705070025,0.32978588084725824,0.2440363048186932,0.24453235780754662
12.8,0.0023268112671206106,0.033834291538813475,0.015567734380426763,0.01693448522778729,0.018373079661547418,0.2894765932344213,0.0652895594486523,0.0745721572455235,0.02628315899968567,0.13608722237428458,0.040118561874712834,0.04095577574124701,0.12449625303082043,0.2630163755193694,0.19729504552172578,0.21695836566761237,0.19504040140079365,0.3263060805211879,0.24191889316618467,0.24241020473443212
12.833333333333334,0.0023172004982290758,0.033695463383957604,0.015492273745820974,0.016852540376162774,0.01826167755425034,0.2872308963926099,0.06492545063421451,0.07414076563275065,0.026075332922236977,0.13491082283281447,0.0399176581023557,0.04074888286823313,0.1233939459429298,0.2608789970971599,0.1955981876381115,0.21514322062358363,0.1932217160917176,0.3228908931439082,0.2398299272823875,0.24031660132274704
12.866666666666667,0.0023076615609861654,0.03355767357039233,0.015417384709510195,0.01677121622013551,0.018151473311855508,0.2850109200229633,0.06456464767786806,0.07371342086112824,0.02586990306920141,0.13374806970354225,0.03971818725197457,0.04054347060148143,0.12230546190642087,0.25876906795346183,0.1939224826993699,0.2133505907075089,0.19142987385010268,0.3195387238893814,0.2377688782096028,0.23825101567136187
12.9,0.0022981937498225188,0.0334209117976263,0.01534306594052005,0.016690511299375415,0.018042450239004696,0.28281631599859247,0.06420711603213679,0.07329007800539307,0.025666832549691966,0.13259874900635957,0.039520130844092304,0.040339520033320884,0.12123058484453353,0.2566861217463106,0.19226758017433393,0.2115801014416228,0.18966434082367975,0.31624802237464034,0.23573522942102004,0.2362129283953713
12.933333333333334,0.00228879636810048,0.03328516789788619,0.015269316009865854,0.01661042404765422,0.01793459192714044,0.2806467414944379,0.06385282180139781,0.07287069296526452,0.02546608525543832,0.13146265150164377,0.03932347140999903,0.04013701327636124,0.12016910287324573,0.2546297019479557,0.1906331372455494,0.20983138657801126,0.18792459621950855,0.31301728141883794,0.23372847650700654,0.23420183230987757
12.966666666666667,0.0022794687279567355,0.03315043183373848,0.015196133391410177,0.016530952793771335,0.01782788224837,0.278501858894918,0.06350173171091446,0.07245522243130931,0.02526762583958271,0.13033957255783452,0.03912819243361855,0.039935933405006584,0.11912080820284167,0.2525993616046983,0.18901881861262126,0.2081040878901476,0.18621013195173233,0.30984503583262724,0.2317481268691505,0.23221723212161763
13.0,0.0022702101501484886,0.033016693695766104,0.015123516462889024,0.016452095762662194,0.017722305349492515,0.27638133570349055,0.06315381307744673,0.07204362385243558,0.025071419696130477,0.12922931202308904,0.03893427829581442,0.039736264399416035,0.11808549704210292,0.25059466310310574,0.18742429630033108,0.20639785496949747,0.18452045229865463,0.3067298612374507,0.22979369942182667,0.23025864412819824
13.033333333333333,0.0022610199639030654,0.03288394370029765,0.01505146350709316,0.016373851076674658,0.017617845646184134,0.2742848444540796,0.0628090337813744,0.07163585540495031,0.02487743294003416,0.12813167410088613,0.03874171422107008,0.039537991091846234,0.11706296950504945,0.24861517794243426,0.18584924947143006,0.20471234502709035,0.18285507356893732,0.3036703729143032,0.22786472430106972,0.2283255959247217
13.066666666666666,0.0022518975067708363,0.032752172187187865,0.014979972713192196,0.016296216757000038,0.01751448781733604,0.2722120626243223,0.06246736224027122,0.07123187596311956,0.02468563238788994,0.12704646722945376,0.03855048622647668,0.039341099115309044,0.11605302952015821,0.2466604865130914,0.18429336424401924,0.20304722269995282,0.18121352377671773,0.30066522468151596,0.22596074258054907,0.22641762611758823
13.1,0.0022428421244813667,0.03262136961764774,0.014909042178189344,0.016219190725245684,0.017412216799540445,0.27016267255059023,0.06212876738386834,0.07083164507116849,0.024495985539226828,0.1259735039648972,0.038360581072961746,0.03914557485447852,0.11505548474198933,0.24473017788097803,0.18275633351342546,0.20140215986230747,0.17959534232544572,0.2977131078011003,0.2240813059944535,0.22453428404528206
13.133333333333333,0.002233853170802702,0.032491526572122835,0.014838669908495729,0.016142770805137048,0.017311017781719885,0.26813636134474095,0.0617932186303493,0.07043512291666384,0.024308460558368754,0.12491260086791245,0.03817198621869267,0.03895140539878108,0.11407014646515186,0.24282384957754846,0.18123785677848528,0.19977683544143693,0.17800007970024304,0.29481274991317324,0.2222259766670987,0.22267512950595092
13.166666666666666,0.0022249300074036887,0.03236263374821833,0.014768853821613625,0.016066954724337702,0.01721087619989519,0.26613282081255746,0.06146068586391797,0.0700422703052197,0.024123026256850984,0.12386357839396864,0.037984689774588416,0.03875857849760199,0.11309682954054345,0.24094110739543728,0.1797376399721504,0.19817093523811896,0.1764272971685884,0.2919629139979828,0.22039432684908655,0.22083973249160085
13.2,0.002216072003719272,0.032234681958669645,0.014699591747918423,0.01599174011637642,0.017111777732087868,0.26415174737383473,0.061131139413585604,0.06965304863647215,0.023939652076372785,0.1228262607868509,0.03779868046187352,0.0385670825175432,0.1121353522937997,0.23908156518950033,0.17825539529632875,0.19658415175153865,0.17487656648913436,0.2891623973650403,0.21858593865984657,0.2190276729287381
13.233333333333333,0.0022072785368186533,0.032107662129357145,0.014630881432530142,0.0159171245226711,0.017013708293352633,0.2621928419840729,0.06080455003312235,0.06926741988126842,0.023758308072268555,0.12180047597545611,0.03761394757160928,0.038376906401666584,0.1111855364458906,0.237244844683123,0.17679084106087822,0.19501618400858484,0.1733474696284635,0.2864100306688584,0.21680040383640437,0.2172385404252957
13.266666666666667,0.002198548991276276,0.031981565297364,0.014562720537265258,0.015843105394639782,0.016916654030936,0.26025581005773746,0.06048088888212227,0.06888534656001853,0.02357896489748079,0.12078605547373836,0.03743048092613676,0.038188039630658144,0.11024720703580326,0.23543057527965308,0.17534370152666767,0.19346673739744158,0.17183959848559474,0.28370467695079543,0.2150373234882231,0.21547193402369128
13.3,0.002189882759045531,0.03185638260907596,0.014495106642660446,0.01576968009588964,0.016820601319557076,0.2583403613930497,0.0601601275081314,0.06850679172215852,0.023401593787018265,0.11978283428370447,0.03724827084236821,0.038000472185849114,0.10932019234525352,0.2336383938788188,0.1739137067526255,0.19193552350538376,0.17035255462405258,0.2810452307064944,0.21329630785797515,0.21372746195986841
13.333333333333334,0.0021812792393351393,0.03173210531832176,0.014428037250060465,0.015696845904475325,0.01672553675680669,0.25644621009827046,0.059842237829790694,0.06813171892667726,0.023226166542883685,0.11879065080136214,0.03706730809686336,0.03781419451403079,0.10840432382536676,0.2318679446979957,0.17250059244669305,0.19042225996069162,0.16888594901131418,0.2784306169784084,0.21157697608810502,0.21200474142818068
13.366666666666667,0.002172737838488132,0.031608724784553656,0.014361509783762268,0.015624600015218343,0.016631447158661352,0.25457307451943945,0.05952719212094774,0.06776009222365949,0.02305265551945546,0.1178093467255279,0.03688758389262866,0.037629197494000906,0.1074994360252751,0.23011887909818957,0.17110409982060437,0.1889266702785943,0.16743940176545213,0.27585979047289827,0.20987895599304934,0.21030339835198267
13.4,0.0021642579698633716,0.03148623247106644,0.014295521593208606,0.015552939542080008,0.01653831955510845,0.25272067716953933,0.059214962995691824,0.06739187613679948,0.022881033609309077,0.11683876696940343,0.03670908982757798,0.037445472404780474,0.1066053665225746,0.22839085541460774,0.1697239754484108,0.18744848371116032,0.16601254190879372,0.2733317347013921,0.20820188383698793,0.20862306715979834
13.433333333333334,0.0021558390537195537,0.0313646199432545,0.014230069955224191,0.015481861520580505,0.016446141185879313,0.25088874465904537,0.058905523394269715,0.06702703564684216,0.022711274229463264,0.11587875957483273,0.03653181786459528,0.037263010895440665,0.10572195585559241,0.2266835387916911,0.16835997112867512,0.18598743510105065,0.16460500712842135,0.27084546114509217,0.2065454041170006,0.2069633905669415
13.466666666666667,0.002147480517101634,0.03124387886690589,0.014165152076288075,0.015411362910257334,0.01635489949628695,0.24907700762783402,0.05859884656983962,0.06666553617590842,0.022543351308037706,0.11492917562915546,0.03635576030313986,0.03708180495648128,0.10484904745741018,0.22499660102248692,0.16701184375025535,0.18454326473904978,0.16321644354333856,0.26840000844271744,0.20490916935151213,0.20532401936246608
13.5,0.0021391817937296267,0.031124001006532304,0.014100765094836437,0.015341440597156471,0.016264582133165208,0.24728520067841261,0.05829490607602459,0.06630734357266542,0.022377239271308632,0.11398986918457364,0.03618090975233714,0.036901846892702886,0.10398648759159707,0.2233297203922406,0.1656793551616024,0.18311571822529518,0.16184650547813234,0.2659944416007755,0.20329283987390898,0.2037046122013314
13.533333333333333,0.0021309423238897148,0.031004978223734558,0.014036906083590034,0.015272091396350522,0.016175176940906463,0.24551306231044298,0.057993675755225745,0.06595242409830153,0.022212913031149424,0.11306069717995292,0.03600725910549824,0.03672312929751612,0.10313412528960239,0.22168258152609321,0.16436227204349768,0.18170454633412333,0.16049485524296436,0.2636278512258519,0.2016960836312182,0.20210483540166735
13.566666666666666,0.0021227615543276345,0.030886802475602416,0.01397357205190096,0.01520331205447765,0.016086671957594813,0.2437603348565278,0.0576951297276588,0.06560074441326905,0.0220503479728439,0.1121415193649804,0.03583480151601366,0.03654564502863315,0.10229181228976172,0.22005487524076917,0.1630603657851524,0.18030950488245456,0.15916116291972549,0.2612993527784169,0.2001185759877372,0.20052436274703114
13.6,0.0021146389381442674,0.03076946581314808,0.013910759948113853,0.015135099252296268,0.015999055411232043,0.2420267644192291,0.05739924238107821,0.06525227156475796,0.021889519943260206,0.11123219822660554,0.03566353037456723,0.03636938718508758,0.10145940297787176,0.2184462984001474,0.1617734123635981,0.17893035460163567,0.1578451061541942,0.2590080858476485,0.19855999953351255,0.19896287529354803
13.633333333333333,0.002106573934693418,0.030652960379772776,0.01384846666193682,0.015067449607250235,0.015912315716053574,0.24031210080929244,0.0571059883611545,0.06490697297486603,0.02173040523937354,0.11033259891769094,0.03549343928761833,0.03619434908553032,0.10063675432928886,0.2168565537746054,0.16050119222629322,0.17756686101266672,0.15654636995403715,0.25675321344677704,0.19702004389756217,0.19742006118183178
13.666666666666666,0.0020985660094817,0.030537278409765452,0.013786689026817513,0.01500035967603969,0.0158264414689318,0.23861609748504692,0.05681534256247271,0.06456481642943228,0.021572980597126715,0.10944258918780383,0.035324522057101154,0.03602052424775029,0.0998237258525093,0.21528534990403564,0.15924349017687445,0.1762187943047321,0.15526464649250132,0.2545339213284596,0.1954984055657438,0.19589561545358605
13.7,0.0020906146340705176,0.03042241222683309,0.013725423822320433,0.014933825957193203,0.01574142144586436,0.23693851149295603,0.056527280120119296,0.06422577006750105,0.021417223180617517,0.10856203931608079,0.03515677266129192,0.03584790636937048,0.09902017953418978,0.21373240096443022,0.1580000952639806,0.1748859292169635,0.15399963491764132,0.25234941731970006,0.19399478770316994,0.19438923987278475
13.733333333333333,0.0020827192859800784,0.030308354242661827,0.013664667776501296,0.014867844893636841,0.0156572445985448,0.23527910340929112,0.05624177640182827,0.06388980237138556,0.021263110571602423,0.10769082204609898,0.03499018523679562,0.03567648930967096,0.0982259797855668,0.2121974266379386,0.15677080067308022,0.17356804492335928,0.152751041166936,0.2501989306758353,0.19250889998107584,0.19290064275133742
13.766666666666667,0.0020748794485954043,0.030195096955508385,0.013604417568275058,0.014802412875256316,0.01557390005101331,0.23363763728290315,0.05595880700065707,0.0635568821573027,0.02111062075930653,0.10682881252269319,0.03482475406160579,0.03550626707249219,0.09744099339023718,0.21068015198629833,0.1555554036212316,0.1722649249207879,0.1515185777871473,0.2480817114531147,0.19104045840804487,0.19142953877914423
13.8,0.002067094611074298,0.030082632948820978,0.013544669829773894,0.014737526241448353,0.01549137709638529,0.2320138805790678,0.055678347728164324,0.06322697856654848,0.020959732130530005,0.10597588823065385,0.03466047353919218,0.0353372337901728,0.09666508945326088,0.20918030732755027,0.15435370525470787,0.17097635692000335,0.15030196375927934,0.24599702989940553,0.1895891851655029,0.1899756488584482
13.833333333333334,0.002059364268257228,0.029970954889889264,0.013485421148692136,0.014673181283657896,0.015409665193655548,0.23040760412437913,0.05540037460806315,0.06290006105718879,0.020810423460041336,0.10513192893524984,0.03449733818357194,0.03516938370847831,0.095898139351549,0.20769762811594397,0.1531655105494187,0.16970213273960072,0.14910092432849748,0.2439441758625644,0.18815480844738933,0.18853869994239475
13.866666666666667,0.002051687920579088,0.02986005552852247,0.013426668070615015,0.014609374247897834,0.015328753964575953,0.22881858205266875,0.05512486387032411,0.06257609939623802,0.020662673901248596,0.10429681662451738,0.03433534260532244,0.0350027111724773,0.09514001668550169,0.20623185482494769,0.15199062821406295,0.16844204820284356,0.14791519083887178,0.24192245821602276,0.18673706230391746,0.18711842487770844
13.9,0.0020440650739827967,0.029749927695755615,0.013368407101328436,0.01454610133724822,0.015248633190604615,0.22724659175192716,0.05485179194570375,0.06225506365230126,0.020516462977139563,0.10347043545325874,0.034174481498493996,0.03483721061332462,0.09439059723186101,0.20478273283327605,0.15082887059594474,0.167195903037294,0.14674450057281288,0.23993120430113968,0.1853356864893392,0.18571456225140157
