Time (h),CSF mean concentration (mmol/l),PAR mean concentration (mmol/l),PVS art. mean concentration (mmol/l),PVS vein mean concentration (mmol/l),PVS cont. mean concentration (mmol/l)
21.5,0.9721955522510797,0.3072125135293678,0.9603490482097212,0.6933641540231376,0.6277008526937442
21.666666666666668,0.9720012674014518,0.3082539563915387,0.9506679886262407,0.6907519703756126,0.6291252239366504
21.833333333333332,0.9718143811409381,0.30928145027810083,0.9411385072674996,0.6881181528791691,0.6305266281178316
22.0,0.9716345050967401,0.3102956009311933,0.9317609547604192,0.6854657793244463,0.6319019904337532
22.166666666666668,0.971461237554993,0.3112969922755773,0.9225356180337941,0.6827980669681374,0.6332483958556211
22.333333333333332,0.9712941731198523,0.31228618697460686,0.9134626303649177,0.680118314421197,0.6345630896048238
22.5,0.971132911088213,0.31326372692237003,0.9045418975682085,0.6774298483713402,0.6358434780614133
22.666666666666668,0.9709770624654228,0.31423013365810976,0.8957730407732984,0.6747359757459711,0.637087130130757
22.833333333333332,0.9708262555985457,0.3151859086959611,0.8871553556970148,0.6720399417148359,0.6382917790372102
23.0,0.9706801404444981,0.3161315337689272,0.8786877878332768,0.669344893746039,0.6394553244680338
23.166666666666668,0.970538391528455,0.31706747099173416,0.8703689225767834,0.6666538517666246,0.6405758349562006
23.333333333333332,0.9704007096774238,0.3179941629512089,0.8621969889646264,0.6639696843380045,0.641651550367109
23.5,0.9702668226375545,0.31891203273591134,0.854169875466752,0.6612950906376996,0.6426808843409355
23.666666666666668,0.9701364847003954,0.3198214839188051,0.8462851560800584,0.6586325879401352,0.6436624265384657
23.833333333333332,0.9700094754755095,0.32072290050903274,0.8385401248781619,0.655984504210683,0.644594944542508
24.0,0.9698855979518155,0.32161664688800784,0.8309318371336245,0.6533529753660086,0.645477385278027
