Time (h),BA_PVS_concentration_mmol_l,BA_outside_PVS_concentration_mmol_l,BA_peak_time_h,BA_lag_time_h,BA_FTA_time_h,MCA-L_PVS_concentration_mmol_l,MCA-L_outside_PVS_concentration_mmol_l,MCA-L_peak_time_h,MCA-L_lag_time_h,MCA-L_FTA_time_h,MCA-R_PVS_concentration_mmol_l,MCA-R_outside_PVS_concentration_mmol_l,MCA-R_peak_time_h,MCA-R_lag_time_h,MCA-R_FTA_time_h,MCA2-L_PVS_concentration_mmol_l,MCA2-L_outside_PVS_concentration_mmol_l,MCA2-L_peak_time_h,MCA2-L_lag_time_h,MCA2-L_FTA_time_h,MCA2-R_PVS_concentration_mmol_l,MCA2-R_outside_PVS_concentration_mmol_l,MCA2-R_peak_time_h,MCA2-R_lag_time_h,MCA2-R_FTA_time_h,ACA-A2_PVS_concentration_mmol_l,ACA-A2_outside_PVS_concentration_mmol_l,ACA-A2_peak_time_h,ACA-A2_lag_time_h,ACA-A2_FTA_time_h,ACA-A3_PVS_concentration_mmol_l,ACA-A3_outside_PVS_concentration_mmol_l,ACA-A3_peak_time_h,ACA-A3_lag_time_h,ACA-A3_FTA_time_h
5.9,0.38012487438531994,0.19832570662433976,,,,13.684839191537543,12.759937071725929,,,,6.164237001933845,6.739861249747187,,,,1.6655951365722317,1.9920881111457645,,,,3.9468958746986593,2.9870381288919425,,,,5.288089516254263,6.653187785195168,,,,2.333533502067795,3.448006205044643,,,
5.933333333333334,0.35856548228037055,0.1919237207667167,,,,13.50458585296286,12.618025361859438,,,,5.9855694579011685,6.666903237961502,,,,1.7507400126831976,2.0820635173736814,,,,3.996698357405466,3.0363120886143005,,,,5.4028862665644555,6.765608517404057,,,,2.456085151070808,3.6029265290337604,,,
5.966666666666667,0.33849125042960365,0.1859241123778933,,,,13.322513736559186,12.474169087217167,,,,5.811749968371686,6.59490805304826,,,,1.8381121941731442,2.1738281881955057,,,,4.046124452861501,3.0853274397915174,,,,5.516264260175562,6.87579141097156,,,,2.5815562486091124,3.760129684262662,,,
6.0,0.31980108303530475,0.18029780696849984,,,,13.138895481756993,12.328582842649402,,,,5.642802915270056,6.523933244398217,,,,1.9276622100207732,2.2673172754930766,,,,4.095201471336996,3.134091378527841,,,,5.628113062026784,6.983654928321347,,,,2.7098400207073663,3.919437996382214,,,
6.033333333333333,0.30240035124222026,0.17501794548312685,,,,12.953992019190773,12.181472836006764,,,,5.4787385549154894,6.45402986946773,,,,2.0193354762292035,2.3624623169279593,,,,4.143953335723992,3.182610695217028,,,,5.738326473376388,7.089122559374941,,,,2.8408223620079465,4.080668990781315,,,
6.066666666666666,0.28620052683204456,0.17005971466637443,,,,12.76805271407001,12.033037011313764,,,,5.319553846364824,6.385242723082777,,,,2.1130724085174175,2.4591913964691168,,,,4.192400322810032,3.2308915882426996,,,,5.846802687130204,7.192122842642582,,,,2.97438223454695,4.243636061421524,,,
6.1,0.2711188319479062,0.16540019033533562,,,,12.581315541180802,11.883465189586191,,,,5.165233286376214,6.317610577100047,,,,2.2088085524761976,2.5574293136746875,,,,4.240558852047044,3.278939491195225,,,,5.9534444227071175,7.292589370698326,,,,3.1103920937138154,4.408149144458895,,,
6.133333333333334,0.2570779046359138,0.1610181925732263,,,,12.394007286953046,11.732939224274881,,,,5.015749745982484,6.251166428755191,,,,2.306474730436798,2.6570977609432043,,,,4.288441321491452,3.3267589144172733,,,,6.058159040761086,7.390460780714435,,,,3.2487183383001357,4.574015392384167,,,
6.166666666666667,0.24400547993117172,0.15689415193483064,,,,12.206343774378851,11.581633168601549,,,,4.871065303978866,6.185937756073196,,,,2.405997204226109,2.758115507939333,,,,4.336055990099369,3.3743533015126506,,,,6.160858638173916,7.485680730765207,,,,3.3892217814440384,4.741039844566144,,,
6.2,0.23183408616532644,0.15300998582454337,,,,12.018530106915701,11.429713452324908,,,,4.7311320729642174,6.121946778769107,,,,2.507297852914558,2.8603985923933184,,,,4.383406905112994,3.4217249012825106,,,,6.261460123819609,7.578197862639768,,,,3.531758139209116,4.909026090268537,,,
6.233333333333333,0.220500756130759,0.14934898427249518,,,,11.830760927849564,11.277339065737378,,,,4.59589301392293,6.059210723127977,,,,2.610294364602926,2.9638605164715073,,,,4.430493872874294,3.4688746553908323,,,,6.359885275678987,7.667965751927057,,,,3.6761785335012305,5.077776920424295,,,
6.266666666666667,0.20994675270213733,0.14589570439393468,,,,11.643220691925556,11.124661748941184,,,,4.4652827356917815,5.99774208942023,,,,2.7149004412416557,3.068412447917306,,,,4.477312471050878,3.51580210190812,,,,6.456060779952875,7.7549428461547505,,,,3.8223300060212653,5.247094964689789,,,
6.3,0.2001173084884264,0.14263587287209348,,,,11.45608394637377,10.971826184687743,,,,4.33922827601755,5.93754892048133,,,,2.821026015431304,3.1739634251675994,,,,4.5238540999579735,3.5625052947396676,,,,6.549918252883043,7.839092391776992,,,,3.9700560399765497,5.416783310560288,,,
6.333333333333333,0.1909613790668821,0.13955629585552481,,,,11.269515618764133,10.818970193283937,,,,4.217649861273298,5.878635070162439,,,,2.9285774781155087,3.280420565658666,,,,4.570106070409116,3.608980738812793,,,,6.641394246042655,7.92038235081389,,,,4.119197086326286,5.586646101604034,,,
6.366666666666666,0.1824314093343838,0.13664477570771427,,,,11.083671309414461,10.666224928273701,,,,4.100461642259914,5.821000470439934,,,,3.03745791604831,3.3876892765477757,,,,4.6160517253259865,3.6552233407768395,,,,6.730430235902086,7.998785307949082,,,,4.2695910914153705,5.756489112161023,,,
6.4,0.17448311250006607,0.13389003408991582,,,,10.898697586348991,10.513715071791989,,,,3.987572403871698,5.764641396056084,,,,3.1475673578956234,3.4956734670917378,,,,4.661670592183209,3.701226374860442,,,,6.81697259851229,8.074278368890386,,,,4.421074022954668,5.926120296150552,,,
6.433333333333334,0.16707526123604138,0.1312816408979546,,,,10.71473228106038,10.361559028661569,,,,3.878886246747236,5.7095507256495,,,,3.2588030278161724,3.604275761941427,,,,4.706938563254478,3.746981463432827,,,,6.900972570176123,8.14684305079313,,,,4.573480391431636,6.095350307934918,,,
6.466666666666667,0.16016949049954549,0.1288099486104198,,,,10.531904783564935,10.209869118460553,,,,3.774303239357216,5.655718198421502,,,,3.3710596053599082,3.713397714631464,,,,4.751828100560022,3.792478571729515,,,,6.98238619499893,8.216465165536134,,,,4.726643764181133,6.263992993491799,,,
6.5,0.15373011153962318,0.1264660316394947,,,,10.35033633545952,10.058751764930845,,,,3.6737200392967724,5.603130665472749,,,,3.4842294905217157,3.822940020566741,,,,4.796308462388596,3.8377060161275796,,,,7.061174260223531,8.28313469662727,,,,4.880397269509691,6.431865850451507,,,
6.533333333333333,0.14772393660407174,0.12424163030685756,,,,10.170140319888365,9.908307682225365,,,,3.5770304828497475,5.551772335031995,,,,3.5982030727947207,3.932802728831842,,,,4.840345948277002,3.8826504852912866,,,,7.13730222026185,8.34684567049902,,,,5.03457408844509,6.598790455854344,,,
6.566666666666666,0.14212011386738987,0.12212909909584947,,,,9.991422547509778,9.758632057604949,,,,3.484126142174344,5.501625010885796,,,,3.712869003080479,4.042885452175727,,,,4.8839041593729,3.9272970734548953,,,,7.21074011033615,8.407596022934827,,,,5.189007931873898,6.764592860774801,,,
6.6,0.13688997210758874,0.12012135885762978,,,,9.814281537716539,9.609814730295748,,,,3.3948968497229624,5.452668323403156,,,,3.828114467332298,4.153087574551872,,,,4.926944271178807,3.9716293250655412,,,,7.281462450638047,8.465387461344841,,,,5.343533501030635,6.929103951240887,,,
6.633333333333334,0.132006874668589,0.11821185267351063,,,,9.638808794510583,9.461940366304638,,,,3.3092311897527487,5.404879952632188,,,,3.9438254608327172,4.263308455623356,,,,4.969425315772995,4.015629289974436,,,,7.349448141903043,8.520225323585132,,,,5.497986929510197,7.09215977514598,,,
6.666666666666667,0.12744608225527146,0.11639450509823485,,,,9.465089076562666,9.315088629065361,,,,3.2270169570069225,5.358235843026258,,,,4.059887062036058,4.373447631672807,,,,5.011304470722799,4.059277588338946,,,,7.41468035328326,8.572118433987535,,,,5.652206205188306,7.253601835105466,,,
6.7,0.12318462411980415,0.11466368452979218,,,,9.293200661102674,9.169334345851532,,,,3.1481415828502723,5.312710409434537,,,,4.176183704941857,4.483405012388736,,,,5.0525373520441486,4.1025534843805405,,,,7.477146403381532,8.621078957239007,,,,5.806031570649972,7.413277347449543,,,
6.733333333333333,0.1192011772104171,0.11301416847059197,,,,9.12321560138611,9.024747669946441,,,,3.0724925293251046,5.2682767340658225,,,,4.292599449004159,4.593081073032034,,,,5.093078308714293,4.145434968133811,,,,7.536837635286694,8.667122250719379,,,,5.959305900941634,7.571039467764954,,,
6.766666666666667,0.11547595286711192,0.11144111146255321,,,,8.955199977568917,8.881394238603422,,,,2.9999576517567506,5.224906754204672,,,,4.409018245624829,4.702377041519586,,,,5.132880716409591,4.18789884431874,,,,7.593749286423032,8.710266715875282,,,,6.111875057675988,7.726747483602079,,,
6.8,0.11199059066271712,0.10994001549505567,,,,8.789214140896433,8.739335326866218,,,,2.9304255306809273,5.182571440525127,,,,4.5253242003256355,4.811195079995395,,,,5.171897268313718,4.229920827472009,,,,7.6478803539972775,8.750533649176104,,,,6.26358821872808,7.8802669751480865,,,
6.833333333333333,0.10872805900204721,0.10850670269981832,,,,8.625312951174836,8.598627997346547,,,,2.8637857739893278,5.141240965909405,,,,4.6414018297435975,4.919438460493664,,,,5.210080261020733,4.271475642482268,,,,7.69923345679435,8.787947093165002,,,,6.414298182964776,8.031469944831626,,,
6.866666666666666,0.1056725621065653,0.10713729016074258,,,,8.463546007544682,8.459325246077041,,,,2.7999292902955757,5.100884864736552,,,,4.757136312646173,5.027011734332265,,,,5.247381873739773,4.312537129688775,,,,7.747814694038672,8.82253368808531,,,,6.563861649645903,8.18023491696992,,,
6.9,0.10280945302675165,0.10582816667965692,,,,8.303957872618737,8.321476144572856,,,,2.7387485346119824,5.06147218265952,,,,4.872413734217274,5.133820894909319,,,,5.283754439191093,4.353078353721788,,,,7.793633502002301,8.85432252452904,,,,6.71213947232259,8.326447008694576,,,
6.933333333333334,0.10012515233923766,0.10457597135082011,,,,8.146588290079592,8.185125978244633,,,,2.6801377274993214,5.02297161693786,,,,4.9871213229209905,5.2397735336095685,,,,5.319150704764759,4.39307171528618,,,,7.836702509003817,8.883344997521506,,,,6.85899688723534,8.46999797349883,,,
6.966666666666667,0.0976070722005782,0.1033775738080517,,,,7.991472395858867,8.05031638131083,,,,2.6239930489081025,4.985351647437819,,,,5.10114767930712,5.3447789885612,,,,5.353524082691752,4.432489065116281,,,,7.87703738940405,8.909634662422805,,,,7.0043037163801385,8.610786218836239,,,
7.0,0.0952435454442253,0.10223005601853494,,,,7.838640923038874,7.917085468358559,,,,2.570212807971694,4.9485806584515775,,,,5.214382996180579,5.448748486017121,,,,5.386828888150863,4.471301819359596,,,,7.914656717166289,8.933227092994604,,,,7.14793454556497,8.748716799270248,,,
7.033333333333333,0.09302375942175893,0.1011306955067424,,,,7.688120400631541,7.785467962700084,,,,2.5186975900402073,4.912627051523187,,,,5.326719269615194,5.551595274167836,,,,5.419020564402247,4.509481075679269,,,,7.949581819509866,8.954159741948862,,,,7.289768877919853,8.883701386725583,,,
7.066666666666666,0.0909376943036696,0.10007694990062764,,,,7.5399333463977625,7.655495321667377,,,,2.4693503822604064,4.877459349500274,,,,5.438050500350774,5.653234749225388,,,,5.4500558941989015,4.546997729399375,,,,7.981836631147418,8.972471804263717,,,,7.429691263451705,9.015658219428271,,,
7.1,0.08897606556892153,0.0990664427002627,,,,7.3940984538748475,7.5271958589804004,,,,2.4220766790122292,4.8430462920580775,,,,5.54827288517055,5.753584573649551,,,,5.4798931968795,4.583822589053252,,,,8.011447549557976,8.98820408352166,,,,7.5675914053498525,9.144512031140628,,,
7.133333333333334,0.08713027042611052,0.09809695017653153,,,,7.250630773780558,7.400594864316184,,,,2.376784568507871,4.809356922965996,,,,5.657284997913453,5.852564786418393,,,,5.508492510689672,4.619926490732498,,,,8.038443291710125,9.00139886149572,,,,7.703364243848841,9.270193962303539,,,
7.166666666666667,0.08539233792223867,0.09716638931435947,,,,7.109541889960277,7.275714720196217,,,,2.3333848018459054,4.776360669386657,,,,5.764987959832324,5.950097905275262,,,,5.535815760012982,4.6552804106725985,,,,8.062854752612873,9.012099771181095,,,,7.836910018542974,9.39264145469076,,,
7.2,0.08375488250792659,0.09627280672131185,,,,6.970840090039428,7.152575016298933,,,,2.291790845791602,4.744027413513886,,,,5.871285599064332,6.046109020913298,,,,5.561826907317904,4.689855575550356,,,,8.084714866035606,9.020351673442502,,,,7.968134310120981,9.511798131160772,,,
7.233333333333333,0.08221106084025699,0.09541436842827064,,,,6.834530530937321,7.03119266129323,,,,2.25191892052658,4.712327556868969,,,,5.976084599033736,6.140525883086519,,,,5.586492089742062,4.723623570007803,,,,8.104058467704016,9.026200537421643,,,,8.096948062550716,9.627613662061561,,,
7.266666666666667,0.08075453161637343,0.09458935051433195,,,,6.700615399391006,6.911581992277598,,,,2.213688023577012,4.6812320775845055,,,,6.079294635659188,6.233278978663268,,,,5.609779740340663,4.75655644095691,,,,8.120922161245128,9.02969332482451,,,,8.223267586792387,9.740043619804398,,,
7.3,0.07937941824243476,0.09379613049309468,,,,6.569094067629465,6.793754881898323,,,,2.1770199410907956,4.650712581012246,,,,6.1808285032879535,6.324301601663545,,,,5.631660694121873,4.788626798259137,,,,8.135344187122344,9.030877878184912,,,,8.347014547155773,9.849049323074984,,,
7.333333333333333,0.07808027415354625,0.0930331794021594,,,,6.439963244329641,6.677720843209211,,,,2.1418392475913133,4.620741343995586,,,,6.280602229327415,6.4135299153459435,,,,5.6521082790784805,4.819807911412996,,,,8.147364294770956,9.029802813178478,,,,8.46811593144215,9.954597672095572,,,
7.366666666666666,0.07685205061084395,0.09229905454195969,,,,6.313217120976496,6.563487132324965,,,,2.1080732952892376,4.591291353149439,,,,6.378535177590226,6.50090300643317,,,,5.671098392502591,4.850073801921787,,,,8.157023618114994,9.026517415040844,,,,8.586504006026592,10.056660976291253,,,
7.4,0.07569006681200888,0.0915923928140278,,,,6.188847513740286,6.451058848910273,,,,2.0756521939852495,4.56233633748984,,,,6.4745501404127115,6.586362931586659,,,,5.688609562938731,4.879399331051697,,,,8.164364554619006,9.02107153912429,,,,8.702116257041093,10.155216775648224,,,
7.433333333333334,0.07458998216112746,0.0909119046124798,,,,6.06684400097521,6.340439034537641,,,,2.04450878254605,4.533850795753445,,,,6.56857341964734,6.669854756261364,,,,5.704622998190995,4.9077602827278035,,,,8.169430648002008,9.013515515609285,,,,8.814895318814807,10.25024765698272,,,
7.466666666666667,0.07354777055300458,0.0902563682259133,,,,5.947194056435092,6.2316287689384815,,,,2.014578592884322,4.50581001874293,,,,6.660534896668357,6.751326586090642,,,,5.719122619852156,4.935133441351982,,,,8.172266474716732,9.003900058370405,,,,8.924788890715114,10.341741066267558,,,
7.5,0.07255969653578548,0.08962462471006594,,,,5.829883178293786,6.124627264164489,,,,1.9857998073208822,4.478190107028765,,,,6.750368091565591,6.830729590968881,,,,5.732095084867425,4.961496664361923,,,,8.172917534274346,8.992276177981301,,,,9.031749643513178,10.429689118089682,,,
