Time (h),CSF mean concentration (mmol/l),PAR mean concentration (mmol/l),PVS art. mean concentration (mmol/l),PVS vein mean concentration (mmol/l),PVS cont. mean concentration (mmol/l)
4.866666666666666,1.1329985014606025,0.046591027934465366,2.473396998491082,0.33231049660151607,0.40787356161304184
4.9,1.1321466352383478,0.04752701627838983,2.4629463710588433,0.3361244559385638,0.4076377650282773
4.933333333333334,1.1312862044630214,0.048470530793011925,2.452659007640325,0.3398490800410251,0.4073996054267891
4.966666666666667,1.130416831025595,0.04942124410683707,2.442544790703632,0.3434863336743278,0.40715719894012975
5.0,1.1295381518371124,0.050378818180989875,2.4326120096661907,0.34703851586303547,0.40690890121098194
5.033333333333333,1.1286498162808707,0.05134290583633259,2.4228674570246325,0.3505082364331627,0.4066533014568407
5.066666666666666,1.1277514839778415,0.052313152299213406,2.4133165245583417,0.35389839202175005,0.40638921475874934
5.1,1.1268428228509624,0.05328919674858122,2.403963298971744,0.3572121417529884,0.4061156728745974
5.133333333333334,1.1259235074771938,0.0542706738484376,2.3948106563968503,0.3604528827634923,0.405831913857999
5.166666666666667,1.12499321771217,0.05525721525114636,2.3858603552346205,0.36362422574084685,0.4055373707438356
5.2,1.124051637575729,0.056248451058506115,2.3771131268725316,0.36672997062242824,0.4052316595406417
5.233333333333333,1.1230984543827085,0.057244011229056035,2.368568763871199,0.3697740825833954,0.4049145667485719
5.266666666666667,1.1221333581065098,0.058243526921557834,2.3602262052703438,0.372760668426222,0.4045860366000868
5.3,1.1211560409610062,0.05924663176617854,2.352083618717544,0.37569395346770573,0.4042461581990762
5.333333333333333,1.120166197186029,0.06025296305619128,2.3441384791768494,0.3785782590048404,0.4038951527131689
5.366666666666666,1.1191635230237607,0.06126216285468585,2.336387644023362,0.3814179804268363,0.40353336075371776
5.4,1.1181477168699583,0.06227387901184683,2.3288274243774705,0.38421756602830104,0.4031612300585741
5.433333333333334,1.1171184795874955,0.0632877660898731,2.3214536525768845,0.38698149656755987,0.40277930357443503
5.466666666666667,1.1160755149664132,0.06430348619358,2.314261745725693,0.38971426560431466,0.4023882080183812
5.5,1.115018530316791,0.06532070970608811,2.307246765296643,0.3924203606426461,0.40198864298229137
5.533333333333333,1.113947237179613,0.06633911592971624,2.300403472798263,0.3951042450980213,0.40158137062918164
5.566666666666666,1.1128613521413633,0.06735839363339031,2.2937263815486033,0.39777034110151044,0.4011672060171883
5.6,1.1117605977375276,0.06837824150845305,2.287209804623891,0.40042301314912776,0.4007470080748971
5.633333333333334,1.110644703430831,0.06939836853566808,2.2808478990759764,0.40306655260082636,0.4003216712409969
5.666666666666667,1.109513406650282,0.07041849426673936,2.274634706530933,0.4057051630304767,0.39989211777176437
5.7,1.1083664538753821,0.07143834902418882,2.268564190299877,0.40834294642584057,0.3994592907116189
5.733333333333333,1.107203601754364,0.07245767402402065,2.2626302691458258,0.41098389023621656,0.3990241475148697
5.766666666666667,1.1060246182401567,0.07347622142572786,2.256826847862692,0.41363185526383306,0.3985876543007331
5.8,1.1048292837326894,0.07449375431481839,2.251147844829844,0.4162905643946711,0.39815078071866394
5.833333333333333,1.103617392214755,0.07551004662285943,2.2455872167117894,0.418963592163521,0.3977144953969407
5.866666666666666,1.1023887523686569,0.07652488299055582,2.2401389804766656,0.42165435514796124,0.3972797619441985
5.9,1.101143188663171,0.07753805857922803,2.234797232906816,0.42436610318555584,0.39684753547112844
5.933333333333334,1.0998805423992672,0.07854937883613915,2.229556167776341,0.4271019114083419,0.39641875959780026
5.966666666666667,1.0986006727056152,0.07955865921920703,2.224410090866078,0.42986467308843895,0.3959943639109218
6.0,1.0973034574735527,0.08056572488633505,2.219353432984575,0.43265709328823,0.3955752618347766
6.033333333333333,1.0959887942245519,0.08157041035469449,2.2143807611576785,0.43548168330818,0.3951623488794839
