Distance (m),2 h,4 h,6 h,8 h,10 h,12 h
0.017234468937875752,9.89966783544904e-09,6.385354629989985e-07,9.221205022127194e-07,2.0034020982148312e-07,2.6196932062600312e-08,5.212533017403692e-09
0.017635270541082163,9.552154185657675e-09,6.371967658384578e-07,9.360285059066733e-07,2.0832519640026256e-07,2.79314322566103e-08,5.506257984451775e-09
0.018036072144288578,9.329360710324456e-09,6.363385175567152e-07,9.524754480846386e-07,2.1744959816470522e-07,2.990587404173476e-08,5.84560838902649e-09
0.01843687374749499,9.266731176151848e-09,6.361768594319414e-07,9.722687029204912e-07,2.279966968130203e-07,3.217368326146041e-08,6.241599267240304e-09
0.018837675350701404,9.275396068979558e-09,6.395783878511899e-07,9.977481723528852e-07,2.416764580054135e-07,3.537677501701464e-08,6.813056763173381e-09
0.019238476953907815,9.294802793313317e-09,6.473639928998749e-07,1.0292094655942423e-06,2.5895038384668353e-07,3.9729685356712925e-08,7.603482696642527e-09
0.01963927855711423,9.322209944237518e-09,6.586732965461515e-07,1.065708011709101e-06,2.7932914988461605e-07,4.508200319962939e-08,8.59044525272855e-09
0.02004008016032064,9.354876116836555e-09,6.726459207581746e-07,1.1062992397619987e-06,3.023234316669959e-07,5.1283317464837965e-08,9.751512616512213e-09
0.020440881763527055,9.390059906194824e-09,6.884214875040998e-07,1.1500385788174738e-06,3.274439047416088e-07,5.818321707141282e-08,1.1064252973074333e-08
0.020841683366733466,9.425019907396717e-09,7.051396187520817e-07,1.1959814579400635e-06,3.5420124465623956e-07,6.563129093842784e-08,1.2506234507495672e-08
0.02124248496993988,9.457014715526626e-09,7.219399364702758e-07,1.2431833061943073e-06,3.8210612695867385e-07,7.34771279849572e-08,1.4055025404857048e-08
0.021643286573146292,9.483302925668948e-09,7.37962062626837e-07,1.2906995526447416e-06,4.106692271966966e-07,8.157031713007483e-08,1.568819385023922e-08
0.022044088176352707,9.501143132908077e-09,7.523456191899204e-07,1.3375856263559055e-06,4.3940122091809336e-07,8.976044729285486e-08,1.738330802872301e-08
0.022444889779559118,9.507793932328402e-09,7.642302281276813e-07,1.3828969563923367e-06,4.6781278367064897e-07,9.789710739237119e-08,1.911793612538917e-08
0.022845691382765532,9.491290077119227e-09,7.750136730353175e-07,1.4295335386646641e-06,4.966855633846921e-07,1.0621367143924149e-07,2.0987803590527527e-08
0.023246492985971944,9.443240239922783e-09,7.864817479136246e-07,1.48027217210775e-06,5.270910876323245e-07,1.1505181070878613e-07,2.309808050639184e-08
0.023647294589178358,9.366895834314883e-09,7.982208271949851e-07,1.5337411333679618e-06,5.588998214380807e-07,1.244012235583386e-07,2.543325723803695e-08
0.02404809619238477,9.265509358209991e-09,8.098170530604659e-07,1.5885682830664376e-06,5.919821009875057e-07,1.3425156998686107e-07,2.797781171253015e-08
0.024448897795591184,9.142333309522558e-09,8.208565676911345e-07,1.6433814818243186e-06,6.262082624661459e-07,1.4459250999331596e-07,3.071622185693882e-08
0.024849699398797595,9.000620186167049e-09,8.30925513268058e-07,1.696808590262743e-06,6.614486420595464e-07,1.5541370357666546e-07,3.363296559833024e-08
0.02525050100200401,8.843622486057917e-09,8.396100319723039e-07,1.7474774690028525e-06,6.975735759532534e-07,1.66704810735872e-07,3.671252086377179e-08
0.02565130260521042,8.674592707109625e-09,8.464962659849393e-07,1.794015978665785e-06,7.344534003328122e-07,1.7845549146989772e-07,3.993936558033076e-08
0.026052104208416832,8.496783347236629e-09,8.511703574870314e-07,1.8350519798726815e-06,7.719584513837685e-07,1.9065540577770507e-07,4.329797767507449e-08
0.026452905811623247,8.313446904353384e-09,8.532184486596478e-07,1.8692133332446812e-06,8.099590652916688e-07,2.0329421365825635e-07,4.677283507507035e-08
0.026853707414829658,8.09489659462147e-09,8.511404012642692e-07,1.896849852458022e-06,8.483662353131972e-07,2.163100410068903e-07,5.0309495557417996e-08
