Time (h),CSF mean concentration (mmol/l),PAR mean concentration (mmol/l),PVS art. mean concentration (mmol/l),PVS vein mean concentration (mmol/l),PVS cont. mean concentration (mmol/l)
15.466666666666667,0.49514521736800443,0.2792287646647162,0.419951028851502,0.5360346823872852,2.2105633310779732e-16
15.5,0.49337689731489,0.279289680120703,0.41725258558475165,0.5345624357025427,2.2074249463184232e-16
15.533333333333333,0.49161250602376283,0.2793490615244145,0.4145740026239891,0.5330941681817893,2.2042946763215285e-16
15.566666666666666,0.4898520410469311,0.27940691673000206,0.4119152453368622,0.5316299155392686,2.2011724754158864e-16
15.6,0.48809550015071906,0.27946325353902346,0.4092762750774742,0.5301697129979519,2.1980583004497755e-16
15.633333333333333,0.4863428813345469,0.27951807970178133,0.406657049322917,0.5287135952473269,2.1949521107175847e-16
15.666666666666666,0.48459418284925265,0.2795714029186607,0.4040575218068109,0.5272615964020723,2.1918538678851943e-16
15.7,0.4828494032148643,0.27962323084140284,0.4014776426498485,0.5258137499616675,2.1887635359145164e-16
15.733333333333333,0.48110854123731717,0.2796735710744484,0.3989173584872752,0.5243700887710111,2.1856810809874293e-16
15.766666666666667,0.4793715960250737,0.27972243117617884,0.3963766125933464,0.5229306449821037,2.1826064714293185e-16
15.8,0.4776385670042588,0.2797698186602199,0.3938553450027221,0.5214954500168968,2.1795396776323953e-16
15.833333333333334,0.47590945393362366,0.27981574099667256,0.39135349262882496,0.520064534531297,2.1764806719790266e-16
15.866666666666667,0.4741842569185442,0.27986020561336855,0.38887098937914316,0.5186379283804373,2.1734294287651975e-16
15.9,0.47246297642433166,0.2799032198970815,0.3864077662675409,0.5172156605852612,2.1703859241242858e-16
15.933333333333334,0.4707456132886181,0.2799447911947283,0.3839637515235396,0.515797759300455,2.167350135951326e-16
15.966666666666667,0.4690321687332179,0.27998492681454906,0.3815388706986481,0.5143842517837386,2.1643220438278734e-16
16.0,0.4673226443751157,0.2800236340273077,0.37913304676975784,0.5129751643666124,2.1613016289475925e-16
16.033333333333335,0.4656170422365305,0.28006092006750055,0.37674620023962413,0.5115705224265835,2.1582888740427353e-16
16.066666666666666,0.4639153647545714,0.2800967921343617,0.37437824923450164,0.5101703503608547,2.1552837633115613e-16
16.1,0.46221761478960466,0.2801312573931502,0.3720291095989691,0.5087746715616158,2.1522862823468347e-16
16.133333333333333,0.46052379563342843,0.2801643229761377,0.3696986949879825,0.5073835083927957,2.149296418065504e-16
16.166666666666668,0.45883391101615406,0.2801959959838207,0.3673869169562559,0.5059968821684554,2.1463141586395981e-16
16.2,0.45714796511260103,0.28022628348589385,0.3650936850449341,0.5046148131327817,2.143339493428481e-16
16.233333333333334,0.45546596254781074,0.2802551925224186,0.36281890686575546,0.5032373204416372,2.1403724129124414e-16
16.266666666666666,0.45378790840190064,0.2802827301048258,0.36056248818260667,0.5018644221458022,2.1374129086277787e-16
16.3,0.4521138082139583,0.2803089032169228,0.3583243329906796,0.5004961351757634,2.1344609731033596e-16
16.333333333333332,0.4504436679853161,0.2803337188159996,0.3561043435931949,0.49913247532824906,2.1315165997987157e-16
16.366666666666667,0.4487774941820501,0.2803571838337559,0.3539024206758115,0.49777345725426825,2.1285797830437505e-16
16.4,0.4471152937367126,0.28037930517735343,0.3517184633787748,0.49641909444888616,2.125650517980004e-16
16.433333333333334,0.4454570740492396,0.2804000897303497,0.3495523693668778,0.49506939924258775,2.1227288005035977e-16
16.466666666666665,0.4438028429873019,0.2804195443536418,0.3474040348972945,0.493724382794282,2.1198146272098363e-16
16.5,0.4421526088856893,0.28043767588649693,0.34527335488536576,0.49238405508583466,2.1169079953394354e-16
16.533333333333335,0.44050638054519065,0.28045449114739895,0.3431602229684294,0.49104842491836115,2.1140089027264956e-16
16.566666666666666,0.43886416723070976,0.2804699969349451,0.3410645315677176,0.48971749990992025,2.1111173477480972e-16
16.6,0.4372259786684563,0.2804842000287836,0.33898617194842595,0.48839128649488656,2.1082333292756242e-16
16.633333333333333,0.43559182504296867,0.2804971071905862,0.33692503427803383,0.48706978992479355,2.1053568466277437e-16
16.666666666666668,0.43396171699281133,0.28050872516462894,0.3348810076829052,0.485753014270754,2.102487899525079e-16
16.7,0.43233566560605724,0.2805190606789935,0.33285398030328667,0.484440962427307,2.0996264880465456e-16
16.733333333333334,0.4307136824151359,0.2805281204460951,0.3308438393467259,0.4831336361177762,2.0967726125873152e-16
16.766666666666666,0.4290957793906764,0.280535911163677,0.32885047114001675,0.4818310359009976,2.093926273818437e-16
16.8,0.4274819689351851,0.28054243951552027,0.3268737611796905,0.48053316117950007,2.091087472648054e-16
16.833333333333332,0.42587226387574545,0.28054771217224667,0.3249135941811785,0.47924001020903195,2.0882562101842276e-16
16.866666666666667,0.4242666774563573,0.28055173579203585,0.32296985412664936,0.4779515801093818,2.0854324876993197e-16
